rank,argument,topic
0.846,"If they are not going to be given the same rights as the rest of us, why should they have to pay the same amount of taxes to our government and recieve less in return?",gm
0.8458571429,But gays can't be forbidden from entering into a legal state of contract just because some church's dislike the thought of it.,gm
0.7824,marry: join as husband and wife Webster's American English Dictionary 2006 It's not husband and husband or wife and wife!,gm
0.8444285714,If you don't believe in God well then I suppose you should understand the concepts of having a baby don't include 2 people of the same sex.They just weren't made that way!,gm
0.8442857143000001,"So, if having children isn't a requirement fro marriage, then gays should be OK, right?",gm
0.843,But the goverment should not get involved.,gm
0.8426666667,"But again, the cost is worth it, just as it is with straight couples, as it will benefit gay couples in the same ways.",gm
0.8415714286,"So, back to my point, If two people are totally commited and happy with each other then I truly believe that they should be allowed to not just marry but to share pensions, be next of kins etc etc.",gm
0.74775,"Sorry, but my marriage is so much more than a ""legal"" agreement.",gm
0.9231666667,I want equality one way or the other either equal marriage is accepted for all or marriage is done away with all together for everyone.,gm
0.8483333332999999,But you forget that The 1996 Defense of Marriage Act specifically says that marriage is a union between man and woman and that any state may refuse to recognize any other state's gay marriage statute.,gm
0.8706,But same-sex marriage doesn't cause disease transfer; gay people will have sex whether they have marriage or not.,gm
0.86125,So in Michigan people care that my spouse-to-be is the same sex as I am because it's illegal to give a marriage license to same sex couples in Michigan?,gm
0.8391428570999999,"If that is the case, why not give all couples, homosexual or heterosexual, ""civil unions"" in the eyes of the government, and let the churches call it ""marriage?""",gm
0.8387142857,But if the desires are resonable and not going to harm people isn't that a compelling argument for granting new rights?,gm
0.8108333333,"If all the men in the world only went out with men and married men only and all the women in the world only went out with women and married women, the population of Americans would fall, and within 3 generations with the entire US gay, there would be no one in the US.",gm
0.7296666667,"Wow, I wonder if this is what they said to women who wanted to vote, or blacks who wanted a better education at the white only schools, is this what they said to inter-racials couples who wanted to marry?",gm
0.8096666667,"So if gays were given the same union, but with a different name, why is that so horrible?",gm
0.8079999999999999,"By attempting to force gay marriage on the public, you are trying to force us to support your lifestyle and that isn't going to happen.",gm
0.8712,"But the absolute necessity of having a society where people are making free, rational decisions (which indeed is what the Harms principle is about) means that in this rare instance, an action can be banned that will likely lead to future ills.",gm
0.8456666667,"If everyone was homosexual, the population would die off.",gm
0.8344285714,"If we allow such thigs as gay marriage, other things will follow.",gm
0.8598333333,If two men or two women are in love with eachother and they want to get married it is totaly up to them.,gm
0.8331428570999999,"But if it wasn't sex only in reproduction- this means not even between married couples except for the specific purpose of haing children, then would you have no problem with gay marriage?",gm
0.818,This coming from the guy who would probably eat dog doo if Bush said it was the American way.,gm
0.8321666667000001,I agree that gay rights should not be a debate.,gm
0.8320000000000001,"First, I don't apologize for my opinions.",gm
0.72,"completely agree here, people are arguing for the sanctity of marriage as people go to Vegas and get married for less than 24 hours.",gm
0.8307142856999999,"First, I should point out what has already been mentioned: that it is possible society would be paying less money in taxes if same-sex marriage is passed.",gm
0.8302857143000001,"If for no other reason than to stop AIDS transmission, which we know is spread greatly throughout the gay community, don't you think that we should attack the problem with as much vigor as we do cigarettes?",gm
0.8290000000000001,"so when ""common law"" marriage is covered by some insurance, why should same sex couples be cut out?",gm
0.8626666667,"But these people harm society by acting out on their 'deviant' behaviour, hence it is necessary for society to restrict them for it's own defence.",gm
0.8266666667,"I agree that marriage would be good for homsexuals, and I agree that homosexuality will always be a part of society.",gm
0.8302,"Oh I plan on it, one of the frist things on my agenda is to try and get legislation passed that stops religious groups or any group with a religious statement or mission from proposing, or promoting any legislation, candidate, or ballot initiative that would restrict the civil rights of other citizens.",gm
0.8258571429000001,This shows that being homosexual/straight is not the choice of the person but simply the way they were born.,gm
0.8065,I agree that comparing gay marriage to pedophilia is probably over the top.,gm
0.8315,So what is the problem with allowing same gender unions these same benifits?,gm
0.825,Why would someone whose religious convictions are SOooo high that they would supposedly quit their job and risk their kids starving (to use Jyoshu's hyperbole) rather than sign a gay marriage certificate... ... work for an organization whose daily tasks include that in the first place?,gm
0.8403333332999999,ALL the polls from the last vote to this one show the support of gay marriage GOING DOWN.,gm
0.818,"Take it to the ""Religion"" forum.",gm
0.86275,Firstly I am not even going to put slavery on the same level as gay marriage.,gm
0.9646666667,"Delaware Statutes title 13, section 101 (a) & (d) (a) A marriage is prohibited and void between a person and his or her ancestor, descendant, brother, sister, uncle, aunt, niece, nephew, first cousin or between persons of the same gender.",gm
0.8304,"But if the state refuses to recognise their right to commit to each other in a legal union, then they are being denied at least one right which is available to everyone else.",gm
0.8286666667,"If gay marriage is ever made legal, there will be second cousins who are gay that sooner or later will want the right to marry, just as there have been second cousins who are heterosexuals who have, unfortunately, been given the right to marry.",gm
0.8668,"But, all people should be quaranteed equal rights to form a union.",gm
0.8316666667,There is no proof that your particular God designed this concept of marriage for all of society to be between a man and a woman.,gm
0.8495,"If these teens were treated, or just spoken the truth, I guarantee suicide rates will decrease.",gm
0.8117142856999999,"So then why does the State establish laws about and interfere with marriage, as it is practiced by religions?",gm
0.8075,So therefore gays should be allow to marry.,gm
0.8218,"Not that I think you are lying to me, but rather I think you may not realize that in fact so many gay lobbyists do seek to change our culture to make gay marriage more palatable.",gm
0.8321666667000001,"So, proponents of polygamy can make the same exact argument as homosexuals, which is their view of marrige is discriminated against, and the way the Mass. judges interpreted the constitution, polygamy would be legal.",gm
0.81,"First, violence against gays is more common than violence against heterosexuals.",gm
0.809,So I see we're back on the semantics argument again.,gm
0.80675,"Firstly, I am totally for gay marriage.",gm
0.8055714286,"If the bulk of gay rights people at the time had put their foot down early on regarding the pederasty issues among 'the faithful', this wouldn't be a skeleton in the closet today for your movement.",gm
0.7926666667,"If marriage is a ""church"" institution, then it is unconstitutional.",gm
0.8093333333,"If someone wants more than one wife or one husband and all parties agree, why do you care so much that they dont have that freedom?",gm
0.7746666667000001,"If you had followed the original thread, you would have seen that I acknowledged that straights currently have all those benefits that you mention above because society sees the promotion of heterosexual marriage as a benefit to society on a whole.",gm
0.871,"I of course would choose death to submission but you I'm sure will cling to life, even if it must be lived in bondage and oppression to heartless thugs who murder infidels for pleasure.",gm
0.826,But I dont think the government should be telling people what to do with their bodies as long as they are not hurting others.,gm
0.8338,If you wouldn't be happy wiht someone don't marry them.,gm
0.8515,"I agree that it would be nice if laws reflected moral facts, but unfortunately people disagree on what moral facts there are and whether religion is any basis for moral opinions.",gm
0.8017142856999999,The vast majority of homosexuals do not have any abuse in their background.,gm
0.8017142856999999,"BUT you would think in this day and age that our country would see that while we do have the right to dislike a group of people, that doesn't mean that there should be laws prohibiting this group from doing something.",gm
0.8004285714,"But, just consider the fact that we may be on the verge of giving fully equal privileges to homosexuals for the first time in history.",gm
0.8002857143000001,"In the current state of affairs, unmarried homosexual people can marry the same people that unmarried heterosexual people can and obtain the same benefits.",gm
0.805,"if someone is born with a gender abnormalty, I really cant tell you the rules about that homosexuality is all about being sexually attracted to people of same gender.",gm
0.7991666667,"First of all, being homosexual has abso-f'n-lutely nothing to do with beastiality.",gm
0.823,"First of all, he provides no warrented offense as to why gays shouldn't be allowed to marry.",gm
0.7985714286,"If civil unions are so great, why don't straight people give up their right to marriage for civil unions?",gm
0.8093333333,"If it walks like a marriage, talks like a marriage, and looks like a marriage, why call it something else?",gm
0.8055,If we allow homosexuality to be given governmental recognition then it would open the doors for other behaviors to need to be recognized.,gm
0.795,"So, then 2 gays people living together in VA shouldn't expect healthcare, since a couple who isn't married doesn't get it.",gm
0.7558888889,"First, official recognition that gay couples are just as good as straight couples will provide social and psychological benefits that can't be gained via a trip to the lawyer.",gm
0.7941428571,"First of all, separation of church and state means that the government actually can't make Christianity or and other religion marry two people of any gender.",gm
0.7931428571,All of these so called marriage ammendments cut off a segment of the population from being able to go to court and prove their rigths under the 14th ammendment are being violated by not allowing gay marriage.,gm
0.8086666667,If we want to talk about the world the over 90% of the world doesn't recognize homosexuality.,gm
0.7578,"So you like gays, but just don't think they should be treated equally and be allowed to choose the lifestyle you want- some friend you are.",gm
0.79,"So if the one study is correct that the average gay relationship lasts say 2 years, then we can validly conclude that while heteros currently have their share of problems, they are, on average, much more stable than homosexual relationships.",gm
0.934,"First off, gay marriages are not perverse unions.",gm
0.7531666667,"If I see a tradition that many people have held for a long time, I think people aren't stupid and there's probably something to be said for it.",gm
0.7883333333,"First Amendment: Congress shall make no law respecting an establishment of religion... George Washington George Washington to Tench Tilghman, (March 24, 1784): ""I am a good deal in want of a House Joiner and Bricklayer, (who really understand their profession) and you would do me a favor by purchasing one of each, for me.",gm
0.7881428571,"But if it refuses to recognize gay marriages, then it must also refuse to recognize straight marriages as well.",gm
0.7845,First you liars and immoral hypocrites force your perversions on my society and then you blame me for being the problem when I refuse to accept the negative results of the Godless society you are attempting to create in your secular humanist image.,gm
0.7873333333,"It is the truth not ignorant because the bible states it here ""If a man also lie with mankind, as he lieth with a woman, both of them have committed an abomination: they shall surely be put to death; their blood shall be upon them.""",gm
0.7866666667000001,"First of all, gays are legally citizens with rights.",gm
0.7992,"The issue in this recent challenge to the November referendum in California has nothing to do with whether there is a right to amend the state constitution, or whether the right to amend the constitution is more clear than the right to marry.",gm
0.877,"If this were true, then by logical extension, we should not allow any non-Christian marriages; Jewish, Muslim, Buddhists, Hindu Also keep in mind that, even if the USA is a predominately Christian society, the government of the USA is supposed to be non-religious.",gm
0.774,"if the laws change so that gays can get married, then fine.",gm
0.74,But most people certainly aren't going to view a child with a single parent who's having gay sex with someone as all one big happy wholesome family.,gm
0.8009999999999999,"So, you are right, it tends to be fascist when gays demand that the notion of traditional marriage be altered to include gays being ""married.""",gm
0.7551666667,But why can't they be content in another term besides marriage that has all the same benefits as marriage?,gm
0.7808571429000001,Using this logic we should all be working together to ban marriages of ANY kind in order to cut taxes and employer benefit expenses.,gm
0.6336666667,"But the definition of marriage was always one man, one woman.",gm
0.78,"First you tell blatant lies, and now you'll get all huffy that I'm calling you on them.",gm
0.7940909091,If same sex marriage were right for everyone they would pass laws protecting that.,gm
0.8188,so can't two people of the same gender celebrate their love for each other.,gm
0.7488,"First, the rights that homosexuals are trying to obtain have nothing to do with children.",gm
0.7778571429000001,It's totally disingenuous to pretend that marriage in modern society has nothing to do with love and companionship.,gm
0.7655,"So, if I'm a bigot, that must make you a XXXXXX then, right?",gm
0.7764,"But due to the tremendous cultural condemnation for homosexuality, they often find themselves not only desiring male acceptance, but become ""rebels without a cause"" knowing that society looks down it's nose at their lifestyle.",gm
0.7761428571,"If we were to only abolish the penalites and regulations, and leave the benefits, that would amount to encouraging marriage, an idea I find just as despicable as discouraging it.",gm
0.8068333333,"If you really belive in eqaul rights, then everyone should have the same access to the law, weather it is contract over a car sale or a marriage or what ever.",gm
0.7368333333,"if Joe Bob redneck down the street believes that being gay is a sin, he should have the right to feel that way, whether it is right or not isn't for us to say.",gm
0.7966666667,"If you want to use the ""natural sex"" motiff, then all you heterosexuals out there that have sex in any other position but ""doggy style"" are having unnatural sex.",gm
0.7509999999999999,Yeah but the way science has progressed if it was genetic they would have found it by now.,gm
0.7711666667,"First, same-sex marriage is not legal in the countries Kurtz singled out.",gm
0.7754,But isn't that exactly what you choose to do with your particular Christian religious denomination?,gm
0.7795,So for the courts to force gay marriage upon the majority of Americans would be taking away something from them.,gm
0.7945,I suggested that there are bigots on YOUR side of the issue.,gm
0.7735,"But they vehemently condemned the report, saying it was promoting pedophilia.",gm
0.6913333333,Okay guys please stop talking about Christins like we all hate gay ppl WE DONT!,gm
0.7416666667,"First, the framers of the Constitution did not intend the Constitution to list out every single protected right of the people.",gm
0.7440000000000001,"If a heterosexual wanted to marry a person of the same sex, would they not then be considered a homosexual, and then be devoid of the right to marry that person?",gm
0.652,The relevant post this morning was about what's happening in Cali with the ballot initiative being put back on this Novembers ballot for the people to vote on.,gm
0.7675,"If the cost of initiating gay marriage is >$50Million, then it is an unfunded mandate by definition and as the CBO calculated, the costs will far exceed $50Million.",gm
0.7672,If I give a gay a right that I have to marry same sex then they have the right that I have.,gm
0.7835,"If you want to call them civil unions, that's fine with me.",gm
0.7170000000000001,So the fact that it is not legally recognized is the problem.,gm
0.7655,"So, this being a purely legal matter, there should be no question that any two people can enjoy this legal right.",gm
0.71575,"So with the logic you use, perhaps we should only allow lesbians to raise children.",gm
0.7995,"If they were supposed to be gay, and ""born with it""....then why are they so much happier and ""free"" now after saying goodbye to homosexuality?",gm
0.7637142856999999,My belief is homosexuality is behavior and should not be granted any special consideration.,gm
0.7636666667,"Yes, but you are missing the point gay marriage debate is not an argument for polygamy, bestiality, incest and so on.",gm
0.7627142856999999,"Straight marriage laws do, however, draws the arbitrary distinction of ""man"" and ""woman.""",gm
0.7626666667,"If your church does not allow a homosexual marriage, then you are free to start your own church and become married within it.",gm
0.7624,"First, Marriage is a state-level issue.",gm
0.6036666667,Firstly: Gay relationships: The majority of gay relationships last shorter then 6 months.,gm
0.7614285714,"First off, gays get AIDS much faster and easier than straight people.",gm
0.9053333333,"But how would the institution be injured by marriages for same-sex couples, is what a few people are trying to ask you?",gm
0.7518333333,Such a commentary explicitly goes forth to invalidate any claim that there is a legitimate state interest in preventing gay marriage.,gm
0.76,"First, the attacks: Gay sex is a sin and shouldn't be legitimized.",gm
0.7597142856999999,But doing away with marriage benefits seems like the ultimate anti-gay (AND anti-straight) position.,gm
0.7593333333,"First off the RCC says that they welcome gays, but we all know that in fact that a homosexual who practices gay sex is most definitely NOT welcome in the RCC.",gm
0.79075,"First of all, Homosexual intercourse does not necessarily mean anal sex.",gm
0.7564,But my relationship is between a man and woman.,gm
0.5965,We can vote on the word marriage.,gm
0.75675,"First of all, the fact that the courts get involved in interpreting, and making sure that laws are consistent with the constitution, has ABSOLUTELY NOTHING to do with ""evolving"" constitution.",gm
0.7741666667,First of all the role of government is to protect the minority and all the citizens rights.,gm
0.7555714286,But I dont believe I have ever talked to another male that has said they could be attracted to a male if they tried except for a homosexual.,gm
0.7555,"First of all, no-one, gay or straight, has an inalienable right to adopt kids, only a right to be treated equally and appropriately.",gm
0.6940000000000001,So I can be married to my partner in the eyes of my G*d but not in the eyes of the government?,gm
0.87525,"If I recall correctly, several posters on this forum, including myself, have stated that the objection is not to the rights being extended, but to using the term ""married"".",gm
0.7545,"It does not make any sense to create such a right for the self-married individual, and that individual is not or should not be denied anything for staying single.",gm
0.7125,I agree that IF gay marriage is made legal it should be done through the legislature and not the courts.,gm
0.7533333333,Jesus - save me - FROM YOU FOLLOWERS.,gm
0.7605,"The BENEFITS you want to make available under a modern day ""separate but equal"" approach, which was last tried on the blacks.",gm
0.7528333333,"If a group has fewer rights, they are victims.",gm
0.7111666667000001,"If you gave gay folks the right to practice polygamy, the same right would be transferred to straight folks.",gm
0.752,"I am not gay, or lesbian, I am indeed straight.",gm
0.7875,If a gay couple stays together for 20 years the government calls them strangers.,gm
0.7516666667,"First (and this can't be stressed enough), you already have the right to marry whomever you want--gay or straight.",gm
0.7635,"So if I am unsatisfied with my heterosexual marriage, I can feel good about a divorce because if a traditionalist comes along and says divorce is wrong, I can say, ""That's an outdated value system.",gm
0.7588333333,"If gays are asking for legal recognition for a relationship that your religion doesn't sanction, then it seems that they're asking for a political recognition and not a religious recognition.",gm
0.7473333333,"If it walks like a marriage, talks like a marriage and looks like a marriage, there will be a man and a woman in it.",gm
0.75,"First of all, ""gay marriage"" is a misleading term, since ""marriage"" is a religious institution that was co-opted by government for the purpose of taxes, benefits, legal situations, etc. (Whatever happened to separation of church and state, eh?)",gm
0.6373333333,"Even the NYTimes story saying that the Roberts court leans ""conservative"" does not really make sense, as ""conservative"" suggests a political viewpoint, not a philosophy of judicial interpretation.",gm
0.748,"The whole ""separate but equal"" schtick was thoroughly debunked when it was last attempted to be applied to blacks.",gm
0.6305,But what you are advocating is supressing the rights of one minority group based on what you perceive to be traditional values.,gm
0.7472857143000001,"First of all allowing gay marriage doesn't mean ""all"" couples will suddenly become same-sex and thus lead to the extinction of mankind.",gm
0.7411666667,But simply because theres no special medication or clear war to treat homosexuality doesnt mean its not curable.,gm
0.7465714286,"If there were a natural law against homosexuality, humans would not be able to violate that law, nor would that law have to be enforced by humans.",gm
0.746,"Logic is not on your side Joe, no matter how far you stretch it, or how many debates you decide to create on the subject.",gm
0.7618333333,"A variety of research has been done on the issue, and gays are no more likely to be sexually or physically abusive then straights.",gm
0.7452857143000001,But I have a feeling that I couldn't be straight even if I wanted to.,gm
0.7449285714,"If we are to give gay couples rights, give it to everyone.",gm
0.7444285714,"If not, then I re-assert what I said, slightly modifyed: The vast majority of cultures have not given homosexuality equal status to heterosexuality.",gm
0.7141666667000001,"but sex and reproduction is not interchangable, although they can be, and the same with pleasure.",gm
0.75875,"If you are a homophobe and can't stand doing anything a gay can then yes, it will degrade the marriage for you if you relish in being able to do what they can't...otherwise in an actual physical way, nothing at all.",gm
0.742,So Rachel's maid sits on her lap through labor and childbirth and Rachel pretends she is giving birth.,gm
0.8876,"First, although in today's society I agree that there is a significant worry about illegitimate distinctions based on sexual preferences, it is not quite as worrisome as it is in the case of race because (a) race is generally more quickly identifiable (visually, often by the name, sometimes by speech patterns, etc.) where sexual preferences are not always quickly identifiable and (b) while homosexual people are finding more acceptance in various parts of society, I think race relations have stagnated, mostly due to the fact that some minority races are on average less educated, more destitute, imprisoned more, etc., and others use those factors as illegitimate proxies for how to treat those minority races.",gm
0.7394,"Matt's original claim was that ""they want to turn the US . . . into a christian nation to the exclusion of all other relgions.""",gm
0.7388,"So, if bigots don't like XXXXXX getting married, let's just scrap legal marriage altogether.",gm
0.8204,"if you can deny rights on the grounds of religion, citing what can be called good fiction, can I do the same using other pieces of fiction?",gm
0.7384285714,"If marriage is a fundamental right, why is a license required in most cases?",gm
0.6509999999999999,Sure they are not in favor of gay marriage and wish to keep in with the more traditional definition of marriage but that is not to say that they are going to take away their fundamental rights.,gm
0.6854,If a hetero couple says together for 20 years they are considered married by common law.,gm
0.716,"But your ""proof"" that it must be genetic also fits pedophiles.",gm
0.6923333333,"If the privileges are all that matters, then why do you insist on being called ""married"".",gm
0.7354,But then give conflicting assertions as to what is natural and then ignore the fact unnatural things exist that you agree with.,gm
0.8376,"So, are you saying that it's forgivable for Christians to allow their marriages to dissolve away yet not ok for gays to even be allowed to try?",gm
0.7336666667,"These individuals have a psychiatriccondition by the criterion of subjective distress, whether or not they seek professional help.",gm
0.7322857143000001,There is a variety of people who still think sodomy laws should be enforced.,gm
0.6886666667,Ulrichs assured the world of what we who are homosexual already know in our hearts.,gm
0.76525,"First off, it's registered partnership for same-sex couples, not marriage(although marriage may happen soon).",gm
0.7303333332999999,"If the government said, ""You are a Jew, so you don't deserve equal rights,"" I would be in defense of Jews, even though I am a Christian.",gm
0.7301666667,"These statements were inaccurate, since the questions that generated these statistics were about lifetime same-sex sexual activity, not merely sex with adults (e.g., for men ever done any of the following with another male [6% ever, but 2.9% in last 12 months; 1.6% reported such behavior only with men], and for women ever had any sexual experience of any kind with another female (p. 9) [11.2%; 4.4% in last 12 months; 1.3% only with female(s)]).",gm
0.7298333333,So based on that your assertion is that AIDS is a predominantly gay disease?,gm
0.7297142857,If it is a right for heteros then it is a right for gays.,gm
0.7296666667,So what is the problem with allowing gays to have sex in marriage?,gm
0.7278571429,"So it is a good thing for gay men to stay in the closet, marry women then hurt several people when he can lo longer live a lie?",gm
0.7277142857,"If people had legalized gay marriage before marriage had started falling apart, then we could have it without damaging marriages.",gm
0.7272857143000001,"So under your reasoning we should allow prostitutuion, polygamy, cannibalism, and public nudity.",gm
0.7018,"First you claim that the genetics aspect is OUR interjection regarding the analogy, and that WE have an importance with it regarding the analogy whereby if homosexuality weren't genetic, our basis for the analogy would be invalidated.",gm
0.73275,"So what your are really saying is the only reason she is with a man is because god says so, she may not really want to be with you, but god tells her it is right.",gm
0.7934,"first of all, most women who agree to polygamous marriages are heavily brainwashed into doing so.",gm
0.679,The opponents of segregation sought to change both the laws and the beliefs of the people who supported segregation.,gm
0.8043333333,"I'm sorry but several millenia of marriage being heterosexual puts the onus on you, not us, to demonstrate why gay marriage is justified.",gm
0.6476,"Firstly, not all of the 'gay marriage crowd' are gay or wish to get married.",gm
0.6946,But the general trend is much different than any trend in support of decriminalizing polygamy or pedophilia or legally recognizing such relationships.,gm
0.723,"Laws should be based upon logic, and not feelings.",gm
0.8392,If its 'right wing' to support a ban on homosexual/polygamous marriage than its 'left wing' to oppose a ban on homosexual/polygamous marriage.,gm
0.7222857143000001,"First off, there is no reason to believe that our creator is the God described in the Bible.",gm
0.6565,"First Trio ""Married"" in The Netherlands From the desk of Paul Belien on Tue, 2005-09-27 00:08 The Netherlands and Belgium were the first countries to give full marriage rights to homosexuals.",gm
0.733,"So please, feel free to leave this thread to those who DO wish to discuss the issue.",gm
0.7218,"First, they ruled the wrong way when they declared that business corporations are persons, which they quite clearly are not.",gm
0.7217142857,"So even in the psychiatric community, the jury is not out on the causality of homosexuality.",gm
0.737,"Racism isn't quite as prevelaint to the right as it once was, but it's still there.",gm
0.665,"But just because I find it offensive does not give me the right to censer these peoples actions, in the end I just have to get over it.",gm
0.72,"First of all, gay marriage EXISTS TODAY.",gm
0.7238,"In Boston, gay or lesbian couples made up 491 of the 2,365 couples who have applied for licenses since May 17, or 21 percent of the total.",gm
0.7201666667000001,"But you are not denying those because of the religion, but because it is harmful to others and more importantly, potentially to you.",gm
0.7301666667,"If so, there should be no marriage, no monogamous long-term partnerships, and more violent competition.",gm
0.68725,So if you're really concerned about child welfare stop wasting your time with gay marriage and do something about the appaling divorce rate.,gm
0.7116,"I agree that the gay people in the world should have rights to do what ever they want, but I dont feel they have a right to promote there lifestyle and try to get others to join them.",gm
0.7165,If it hasn't happen yet gay marriage isn't going to change a thing with children except give those children protections.,gm
0.7152,"If you review the history of marriage in the days befoer chirst, this is how is was, their was common law marriage and then churches, sanctified the marriage with a blessing.",gm
0.7266,but nobody is denying gays any rights.,gm
0.7161666667000001,"Our legislative body never defined ""privileges and immunities"", so the court took it upon themselves to figure it out for themselves.",gm
0.742,"If you have a problem with it being two women, that is what it should be, YOUR PROBLEM.",gm
0.6681666667,"First of all, you are trying to impose your moral values on the rest of society.",gm
0.64425,"BUT how is it not.....I have a committed realtionship, and after 4 years ( longer than most heterosexual relationships) don't we deserve the same rights as you , even if.....you don't believe it is moral.",gm
0.7214,"But since he is a conservative Christian, his right to free speech and academic freeedom can be flushed down to the toilet.",gm
0.6746666667,"First, marriage has never had a solid definition.",gm
0.713,"If two mentally handicapped people or two people with mental health problems can find happiness and want to be married, why would anyone want to deny them that?",gm
0.71075,"If you live in a state that has voted to ban it, wouldn't you probably move somewhere else that allowed it?",gm
0.7126,"If you are referring to the phenomenon of 'people being attracted to members of their own gender"" then sure, people like that exist--apparently you fall into that description.",gm
0.665,"If so, I really hate to break the news to you but many Christian churches already support and even conduct gay weddings.",gm
0.7112857143000001,That I have to subordinate my life because of their religious beliefs?,gm
0.7111666667000001,"If there are only ""slight benefits"" to marriage, then you must believe that all of this hassle over gay marriage is ""much ado about nothing"" then, correct?",gm
0.7107142857,"the ""establishment of religion"", churches are getting a pretty ""bum rap"" to be restricted in even being able to have any influence whatsoever.",gm
0.7106666667,"So should we be accepting ""behaviour"" that some see as immoral, others see as harmful to society?",gm
0.6986,"So if you feel this way about gays, you must also feel the same about muslims, jews, hindus...etc.",gm
0.7102,"if two or three homosexuals want to be married to each other let them ,i feel its their buisness",gm
0.8213333333,"So, wanting not to be denied marriage based your sexual orientation is not wrong, is what you are saying =D Bigotry at its best.",gm
0.7092857143000001,If God was silently approving I doubt He would have have the the case of Lot and his daughters in the Bible.,gm
0.6838,So do you think that if it was proven that harm comes from heterosexual marriages (often enough) that they should be banned?,gm
0.7081666667000001,"Massachusetts is a state, and therefore isn't a large enough place to accurately get an idea of what effect it will have on the society and culture of an entire nation.",gm
0.7075,"If they don't get the benefits and services they need through marriage, through being able to support one another, they will have to use some other type of government support.",gm
0.7174,You're only going to do more damage by DELIGITIMIZING same sex couples.,gm
0.6986,"If homosexual couples are a new ""dependent class"", then every heterosexual couple in the country is part of a dependent class.",gm
0.7068571429,The word marriage already applies to same sex couples.,gm
0.7636,"I'm not going to make the case of heterosexuals or homosexuals being more promiscuous, I honestly don't know, I don't care, it doesn't really matter.",gm
0.58575,"If God really wanted to correct the way things are right now, wouldn't he just go ahead and do it?",gm
0.7045,"[QUIOTE=Kronus]You have no idea what God's word is, no one does.",gm
0.7044,So yeah it looks to me like left wing is against deficits and right wing is for deficits.,gm
0.657,"The terminology is not the issue; we both know what we're talking about, and putting one's religious beliefs into law, forcing them upon others, just isn't right.",gm
0.6609999999999999,"But there is a crucial flaw in all ex-gay representations, and unwittingly Spitzer exposes it in his final comment.",gm
0.7026666667,"Religion is about rulership by, and obligations to, a God and a religious institution.",gm
0.7021666667,But isn't attraction to women supposed to follow on automatically?,gm
0.7108333333,"You are saying that instead of holding religious people who are stealers liable for what they've done, we should infringe on the rights of other people?",gm
0.7015714286,"But the National Party's leader in the Senate, Ron Boswell, says the Democrats have ensured gay marriage will be an election issue.",gm
0.701,But the law in VA says that gays can't get married.,gm
0.5760000000000001,So there is no law that gives the right to marry based upon love.,gm
0.7002857143000001,If you tried to marry your sister you would just be told no too......,gm
0.8170000000000001,"So we agree..... What I want to know is why the vocal homosexual 'lobby' insists on the term ""marriage?""",gm
0.6982857143000001,"So we should allow bestiality, polygamy, bigamy, incest, sex with minors, teacher/student, sodism, and all other forms of sex?",gm
0.7592,"But if those in monogomous relationships also have the opportunity to ""bestow their marriage benefits"" to more than one partner, where is the inequity?",gm
0.698,"If the government said, ""You voted for a democrat, so you don't deserve equal rights,"" I would be in defense of democrats, even though I am generally a republican.",gm
0.703,I agree that the Constitution shouldn't be used as a tool to manipulate laws in ways that they were never intended.,gm
0.6970000000000001,"So what makes it a threat to marriage in your view, if you believe it is a threat to marriage?",gm
0.6618,"First, the Nazis killed homosexuals, because they thought they were, to use your word, ""vermin.""",gm
0.6746,"First, I don't consider having a marriage recognized by government to be a ""right"".",gm
0.6086666667,So if I understand you correctly the majority of men in marriages to women now are actually gay.,gm
0.6961428570999999,"But then again,... Marriage is not an absolute right either.",gm
0.8170000000000001,"If two people care enough for each other to want to live their lives together, who are we to deny them that right?",gm
0.6235,"To be honest, I think most Democratic pols just wish the earth would open up and swallow every last gay person.",gm
0.6945,"So if we keep teaching everyone that it's fine, then sure, we'll have more homosexuals.",gm
0.6952857143000001,So these numbers don't show instability or unhealthy lifestyles among gay men and lesbians.,gm
0.7042,"But, the facts don't support your assertion that homosexual sex is as safe as heterosexual sex.",gm
0.6945714286,"So then we should allow prostitution, polygamy, human trafficking, drug trafficking, gambling, drug distribution, and all other consensual acts.",gm
0.748,"First, marriage is not a Universal Human Right.",gm
0.537,But Homosexuality has been around in the Polynesian culture for a very long time and has been thought to be completly natural.,gm
0.6934285714,"If everyone went after the opposite sex and never had sex with the same sex, and it was socially unacceptable to be gay, there would be no problem.",gm
0.6858333333,"It certainly is far from clear that states aren't obliged to recognise gay marriage, if they are willing to recognise straight marriage.",gm
0.6916666667,"If a child gets that hormone, they develop an external sex organ or penis, if not then they develop an internal sex organ or a clitoris.",gm
0.691,"Yes, but this is why I brought up the bible, because that would be an alternate reason that would not be caused by homosexual brains that could occur in cultures supportive of homosexuality.",gm
0.5816666667,But it is veiwed as natural,gm
0.6846666667,"But if I fancied boys instead of girls, I cannot imagine my lifestyle being any different.",gm
0.6544,"First of all let me say that I'm all for gay marriage, as I've already said in this thread and others.",gm
0.6882857143000001,"So get off whether it's a disorder or not, I'm not debating that here, I'm asking what you guys think: That if it could be proven that homosexuality is a mental disorder that homosexual marriage shouldn't be allowed.",gm
0.5165,"if one is homosexual and excepts jesus, the bible does say one is welcome to heaven.",gm
0.6872,I agree that the bible does not say it is wrong to BE gay.,gm
0.6871428570999999,"It goes against my beliefs too, but it's not hurting anybody.",gm
