id,argument,label,set,topic
4510,The depth and connectivity of social media can breed unhealthy addictions that can be socially and financially harmful.,0.75,train,Social media brings more harm than good
4511,"Driverless cars will be on the UKs roads by 2021, the Transport Secretary hailed the potential benefits for the elderly, disabled and general public and described the arrival of the autonomous era as tremendously exciting.",0.583333333,train,We should promote autonomous cars
4512,We should ban fossil fuels because it would destroy companies like Exxon that deserve to go out of business for lying to the public and ruining millions of lives.,0.666666667,train,We should ban fossil fuels
4513,"if done without risking your own savings, gambling is no different then any other hobby",0.4,train,Gambling should not be banned
4514,"No, gambling should not be banned. There are too many other vices that are life threatening that are not banned.",0.444444444,train,Gambling should not be banned
4515,"Vegetarians can run marathons, do CrossFit, live healthy lives on a totally plant-based diet.",0.545454545,train,We should adopt vegetarianism
4516,"Social Media allows families to remain connected whilst separated. Parents to understand their children, and friends to keep in touch.",0.5,train,Social media brings more good than harm
4517,"A black market created by enforced vegetarianism would make it easier for more dangerous black markets, such as the drug and weapons markets, to find social acceptance and hide among less heinous markets.",0.285714286,train,We should abandon vegetarianism
4518,"While we are social creatures, social media distorts reality, creates unfair expectations, and is the way to rule by bullying.",0.6875,train,Social media brings more harm than good
4519,The feeling of gambling can be emulated through risky investments or other behaviors such that people who are truly addicted will find other replacements anyway.,0.545454545,train,Gambling should be banned
4520,"At times of Natural Disasters like floods, earth quakes etc. Social media provides a channel that can be used to help track humans in need of help.",0.75,train,Social media brings more good than harm
4521,"Gambling on sporting events creates incentives for unsportsmanlike conduct, like ""fixed matches"" where players deliberately lose in order to get paid by gamblers betting on the event.",0.333333333,train,Gambling should be banned
4522,"Social media is a way for long-lost friends, classmates or family members to reconnect.",0.636363636,train,Social media brings more good than harm
4523,Social media has been used by governments to control information and manipulate elections,0.80952381,train,Social media brings more harm than good
4524,The only way to completely eliminate the flu is if everyone gets vaccinated. In this way the virus can not survive and future generations will not need to be vaccinated at all.,0.75,train,Flu vaccination should be mandatory
4525,"Social media allows individuals to escape their realities by entering into any reality they could desire. This will make people hate their current situation, while supposing that they can leave their existing one. Which isn't true.",0.9,train,Social media brings more harm than good
4526,It is essential to protect and control private information in time of internet. Information privacy laws would play a major roll.,0.8,train,We should support information privacy laws
4527,The attraction of gambling helps to boost tourism in their community helping local the local economy,0.7333333329999999,train,Gambling should not be banned
4528,"The dramatic loss of revenue in the agricultural sector will upend the economy and social order in many rural regions. Rather than feed greater numbers, the unemployed will starve.",0.5,train,We should adopt vegetarianism
4529,"Fossil fuels come primarily from middle eastern nation, dependence on those nations is bad and puts the United States in a vulnerable position.",0.666666667,train,We should ban fossil fuels
4530,"Social media allows people to keep in touch with many weak ties, and thus increases their social capital",0.2666666669999999,train,Social media brings more good than harm
4531,"Its a saying, little knowledge is more dangerous. People use Social Media with very little awareness about the impact it could have. The information shared could have worse impact than we thought.",0.642857143,train,Social media brings more harm than good
4532,"Increasingly, companies are taking advantage of people by collecting data about them without their knowledge and consent and using it for their own profits.",0.6,train,We should support information privacy laws
4533,Online shopping brings more good than harm because it increases the options available to people and allows them to better satisfy their needs.,0.666666667,train,Online shopping brings more good than harm
4534,"Nearly 100 years ago, the profiteers proved that their fossil fuels harm the environment, climate, food supply, and living organisms, so survival requires banning fossil fuels becuase safer, cleaner, less costly options exist.",0.727272727,train,We should ban fossil fuels
4535,"Renewables can't currently supply enough of our energy needs, and this will lead to massive harms to the economy",0.8,train,We should not ban fossil fuels
4536,"online shopping requires air travel, causing more emissions and exacerbating climate change.",0.7692307690000001,train,Online shopping brings more harm than good
4537,"Legal gambling is much more accessible - almost all the adult population can take part in this, as apposed to only a fraction in illegal gambling. Hence, the sum of harm is worst without banning.",0.333333333,train,Gambling should be banned
4538,Autonomous car is useful for handicapped people. We need it for such kind of people.,0.666666667,train,We should promote autonomous cars
4539,"We should ban fossil fuels because their continued use will only make us more dependent on access to cheap, easy oil - e.g. car culture and urban sprawl.",0.75,train,We should ban fossil fuels
4540,"Because the payment cannot be controlled by the state people living in dictatorships can more easily buy and have things that they aren't allowed to have like books, entertainment, computers and more.",0.571428571,train,We should abandon cryptocurrency
4541,"If a person or company's information is freely shared, there is no control over how that information is used.",0.916666667,train,We should support information privacy laws
4542,Social media has allowed authoritarian regimes such as Russia and China to interfere with elections on a global scale.,0.8125,train,Social media brings more harm than good
4543,gambling will hurt poor people and gave them false sense of accomplishment,0.5,train,Gambling should be banned
4544,Doping violates the spirit of sport and damages the health of athletes.,0.909090909,train,We should ban doping in sport
4545,Doping happens anyway and when it is illigale the sport is unfair to the regular athelits,0.181818182,train,We should legalize doping in sport
4546,Vaccines can save children's lives by decreasing deaths from preventable diseases.,0.923076923,train,Flu vaccination should be mandatory
4547,What has always amazed me is how many people feel free to send mean-spirited messages to people they don't know on Twitter.,0.230769231,train,Social media brings more harm than good
4548,Doping is now safer because more people are doing it and researching it,0.428571429,train,We should legalize doping in sport
4549,Gambling should be banned because it is an addicting trap for weak people.,0.583333333,train,Gambling should be banned
4550,"Gambling boosts money laundry, cartels and illegal activities therefore it should be banned.",0.7857142859999999,train,Gambling should be banned
4551,"Autonomous car will never take off, as its social/legal responsibility is unclear. And, human would never find a clear solution on that as there are too many conflicting interests.",0.2,train,We should limit autonomous cars
4552,"Yes we should, current information model creates the sensation of being observed and manipulated on internet.",0.46875,train,We should support information privacy laws
4553,social media due to its easy accessibility gives voice to minorities and group that the public would not usually get to hear,0.75,train,Social media brings more good than harm
4554,"Social Media gives people an easy way to form social movements to take care of their interests, by sharing the group and finding people with common needs.",0.75,train,Social media brings more good than harm
4555,"Gamblers know that they are likely to lose money, they do it because they enjoy the leisure activity and would be spending that money on other attractions anyway.",0.5,train,Gambling should not be banned
4556,"The games incentivize people to lose big. The bigger risks you take, the greater price you get for winning. People hoping to win big sometimes risk more than they can afford in case they lose.",0.444444444,train,Gambling should be banned
4557,"Fossil gasses support all necceseries factories which make our life with electricity and keep us warm at nights. Without those, huge amount of population will be effected, and thousabds for sure die",0.428571429,train,We should not ban fossil fuels
4558,Legislation on privacy should not stifle innovation and leave room for creativity to invent new ways of interacting.,0.416666667,train,We should discourage information privacy laws
4559,Autonomous cars will kill all the joy in driving,0.333333333,train,We should limit autonomous cars
4560,"Online shopping has driven up the personal debt in our country because of its ease of purchasing, as people can spend more money in less time without the inconvenience of traveling'",0.6,train,Online shopping brings more harm than good
4561,Social media polarises the society and favor extremisms and violence.,0.363636364,train,Social media brings more harm than good
4562,"Sport is supposed to be fair, and doping gives contested an unfair advantage.",0.5,train,We should ban doping in sport
4563,"Social media has given minorities a safe and discreet place to meet and discuss issues important to them. It has empowered these groups to demand changes in real life, making society better and safer for all.",0.363636364,train,Social media brings more good than harm
4564,"The violence in the games is very attractive and leads people to. See the violence a way to solve personal. Issues, like in the game",0.5,train,We should ban the sale of violent video games to minors
4565,"There is a huge impact on the mental health of youth growing up with social media. High use can bring many issues such as anxiety, depression and a reoccurring feeling of missing out.",0.6,train,Social media brings more harm than good
4566,The sheer number of online shops makes it more likely that someone will get scammed or have their payment information stolen and exploited.,0.833333333,train,Online shopping brings more harm than good
4567,"Social media promotes extremism, since it gets more likes and shares. It enlarges every conflicts and creates very negative discussion that later affect real life issues.",0.4,train,Social media brings more harm than good
4568,We should not ban the sale of violent video games to minors because these games let young people explore violence in a safe environment and learn to accept violence as part of life.,0.75,train,We should allow the sale of violent video games to minors
4569,Private information needs to be protected like ownership of property is legally protected. Private information is property as well.,0.909090909,train,We should support information privacy laws
4570,"even winning the lottery is very harmful to people. many of them get robbed or otherwise harassed, many burn through all the money within months and are left with even less than they started with",0.333333333,train,Gambling should be banned
4571,"Vaccines protect the ""herd"" via herd immunity: when a ""critical portion"" of a population is vaccinated against a contagious disease it is unlikely that an outbreak will occur so most members of the community are protected.",0.833333333,train,Flu vaccination should be mandatory
4572,Autonomous cars will reduce the number of cars on the road and reduce the traffic jam by coordinating with each other in real time,0.6,train,We should promote autonomous cars
4573,"It always seems vegetarians are more highly evolved humans. Maybe one day we'll look back at our meat-based diets and be repulsed by the barbarianism. Giving up meat is hard, but it's something to aspire to.",0.461538462,train,We should adopt vegetarianism
4574,"Online shopping is simply a new way to shop. It's innovation, I don't see why we should go backwards.",0.222222222,train,Online shopping brings more good than harm
4575,"Increases gaps between athletes because the more affluent and skilled gain from it more, this causes less competition and makes it less fun and more unfair",0.2,train,We should ban doping in sport
4576,We should develop semi-autonomous cars - not fully autonomous cars.,0.307692308,train,We should limit autonomous cars
4577,Mixing autonomous driving and human driving may be disastrous due to the difference in reaction times of people and machines. An autonomous driven vehicle could stop too quickly for a human to react in time.,0.857142857,train,We should limit autonomous cars
4578,Government signaling created by mandating flu vaccines lends legitimacy to medicine and vaccine science more broadly.,0.444444444,train,Flu vaccination should be mandatory
4579,"Given the amazing advances in athletes' training, recovery, nutrition, and other physical therapy and treatments, doping provides relatively little competitive advantage compared to any time in the past.",0.545454545,train,We should legalize doping in sport
4580,"Because it is so widespread, hundreds of people die from the flu every year. This vaccine saves lives, and this is more important than people's preferences.",0.6,train,Flu vaccination should be mandatory
4581,Violent video games contribute to the laziness of children.,0.5,train,We should ban the sale of violent video games to minors
4582,as a company we won't get much credit or business from diverting from supporting information privacy laws this is one reason to support,0.363636364,train,We should support information privacy laws
4583,"Self-driving cars will have to operate on infrastructure that has been not optimized for the use of autonomous vehicles and may, therefore, cause accidents",0.6,train,We should limit autonomous cars
4584,"Violent video games enable venting violent urges on animated victims rather than real ones, thus decreasing violence.",0.7142857140000001,train,We should allow the sale of violent video games to minors
4585,The flu is only deadly for a small group of at-risk people who should take it upon themselves to protect themselves but that does not mean everyone should risk vaccination side effects.,0.444444444,train,Flu vaccination should not be mandatory
4586,"Humans are more flexible than algorithms. In unexpected scenarios humans can respond to save themselves or others, the car however would continue driving casually unless it was programmed to detect this specific scenario.",0.941176471,train,We should limit autonomous cars
4587,While information privacy is important to everyone but the absence of it is feared mostly by the persons who always keep hidden agendas which is not in line with the law of land,0.111111111,train,We should discourage information privacy laws
4588,"There is no privacy, it does not exist at all.",0.333333333,train,We should discourage information privacy laws
4589,Legal systems are not in place in most countries to support the use of autonomous cars by consumers.,0.5,train,We should limit autonomous cars
4590,"Social media appears to consist of egotistical self gratification, resulting in extreme amounts of time wasting.",0.5,train,Social media brings more harm than good
4591,People now have a tendency to formulate opinions on important topics from memes rather than taking the time to read factual articles.,0.666666667,train,Social media brings more harm than good
4592,Social media can be fun and informative when used as such,0.545454545,train,Social media brings more good than harm
4593,Wide acceptance of self driving cars will allow people give up personal cars and switch to public transportation service,0.545454545,train,We should promote autonomous cars
4594,"autonomous cars may be hacked, endangering national security.",0.444444444,train,We should limit autonomous cars
4595,Video games are unrealistic and children are not experienced enough to know the difference. Giving children an unrealistic view of life is potentially damaging to well adjusted mental health.,0.6,train,We should ban the sale of violent video games to minors
4596,"people tend to make a habit out of posting all their whereabouts, allowing potential dangerous stalking to be done on them that will hurt their safety, hurting even more if they're in classified jobs",0.4375,train,Social media brings more harm than good
4597,Social media reaches many user groups that would otherwise not have been addressed.,0.6,train,Social media brings more good than harm
4598,Online shopping increases variety of products available to the customers.,0.692307692,train,Online shopping brings more good than harm
4599,"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",0.583333333,train,We should ban doping in sport
4600,"Cryptocurrency is an unrelayble source of trade, the value it has changes constantly, so users will be harmed once the value it has crashes.",0.7777777779999999,train,We should abandon cryptocurrency
4601,Social media was used during terror attacks to help save lives,0.8,train,Social media brings more good than harm
4602,Social media gives everyone a voice and right to express their opinion on an equal setting,0.8,train,Social media brings more good than harm
4603,Self driving car's technology is not reliable enough to trust it human lives,0.7142857140000001,train,We should limit autonomous cars
4604,"Autonomous cars would be so useful for the many, and increasing number, of elderly and disabled persons who cannot drive.",0.7777777779999999,train,We should promote autonomous cars
4605,"The internet is better than sitting in front of the TV, at least you might learn something.",0.285714286,train,Social media brings more good than harm
4606,"gambling is another field of work, wich means less people out of work - working people are happy people",0.333333333,train,Gambling should not be banned
4607,"Many fossil fuels companies actively harm, by lobbying or buying out firms, the ability of new green energy to be produced, and this will stop",0.25,train,We should ban fossil fuels
4608,"Social media, if rightly used, can help in connecting with people who can help both personally and professionally.",0.75,train,Social media brings more good than harm
4609,when we ban it we will force the indostry to get better and it will lower the cost of clean energy. beacouse all the enrgy resorch will be in fossil fuels,0.5,train,We should ban fossil fuels
4610,Social media can help facilitate collaboration and educate people on diverse perspectives to make more informed decisions.,0.8,train,Social media brings more good than harm
4611,"When the world is filled with violence and school shootings, why should we expose kids to even more brutality?",0.727272727,train,We should ban the sale of violent video games to minors
4612,Bitcoin running out will cause people to innovate better bitcoin algorithms,0.142857143,train,We should adopt cryptocurrency
4613,"Social media mostly shows the positive parts of others' lives, therefore making people feel miserable about their own lives",0.5,train,Social media brings more harm than good
4614,With Hyper Integrated systems and privacy laws are very crucial to regulate the use of the private and personal data collected across various channels,0.625,train,We should support information privacy laws
4615,"its corroborate connections between friends and families - you can see their during the day experiences, and than talk with them about this or do it with them also",0.7142857140000001,train,Social media brings more good than harm
4616,Over use of social media leads to people becoming introverted and unable to converse in real life,0.384615385,train,Social media brings more harm than good
4617,It is a tax efficient way of speculating to make money.,0.5,train,Gambling should not be banned
4618,Online shoppers do not always know if a site is a legitimate retail store and if is safe to shop.,0.5,train,Online shopping brings more harm than good
4619,"Governments need to think about the greater good and when people spread viruses through the air at the supermarket, schools, churches - these are cases where the government should intervene and ensure better health overall.",0.636363636,train,Flu vaccination should be mandatory
4620,"There is no government or standard which controls the value of the currency, so it can crash if people lose interest or if another coin gains prominence.",0.705882353,train,We should abandon cryptocurrency
4621,"Social media makes life way easier for bullies, they can hide behind the scenes and without understanding the implications their actions have, they don't see the pain they cause which lowers their conciense,",0.352941176,train,Social media brings more harm than good
4622,Flu vaccination should be mandatory because even a very small risk of another Spanish Flu is unacceptable.,0.666666667,train,Flu vaccination should be mandatory
4623,While playing video games the minor is making the choices and is much more involved in the violent acts compared to other medias. He chooses the violence.,0.875,train,We should ban the sale of violent video games to minors
4624,Information and data is a powerful tool to use in the hunt for criminal and/or terrorist activities.,0.8888888890000001,train,We should support information privacy laws
4625,"Crypto can be transferred more quickly than funds, removing the possibility of financial and tech based scams.",0.857142857,train,We should adopt cryptocurrency
4626,Social media can amplify bad ideas by giving them currency based on popularity,0.6875,train,Social media brings more harm than good
4627,Violent video game players learn to associate violence with pleasure (rewards for hurting another character). This undermines moral sensitivity.,0.916666667,train,We should ban the sale of violent video games to minors
4628,"Once a child goes to school sick and doesn’t get the shoot , he can infect everyone in is environment this why to do it mandatory",0.642857143,train,Flu vaccination should be mandatory
4629,Italian government members often make populist tweets. We need to stop it!,0.428571429,train,Social media brings more harm than good
4630,The language delineating privacy policies are too complex for the general public. Government should create standard definitions of levels of privacy and educate the public of their implications. Then service providers can allow customers to opt-in.,0.454545455,train,We should support information privacy laws
4631,"Gambling is addictive, when the state keeps it legal and collects taxes it encourages addicting behavior in it's citizens.",0.666666667,train,Gambling should be banned
4632,Economically depressed neighborhoods and their inhabitants can benefit from tax revenues collected from local gambling venues.,0.7142857140000001,train,Gambling should not be banned
4633,"They normalize violence, causing minors to be more violent in person. Therefore their ban would reduce violence in our society",0.444444444,train,We should ban the sale of violent video games to minors
4634,"save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.",0.4,train,Social media brings more good than harm
4635,Platforms such as Facebook MessengerKids; still has an unclear privacy policy. Such platforms unless regulated by Govt policies are bound to tend towards sharing user's data across platforms/orgs/service partners &amp; finally compromising the objective.,0.545454545,train,Social media brings more harm than good
4636,The meat industry is extremely wasteful in terms of resources - the land required to raise and feed one cow could be used much more efficiently to feed several people.,0.8,train,We should adopt vegetarianism
4637,Letting athletes to dope will allow us to examine what is the maximum human capacity o physical activity.,0.6,train,We should legalize doping in sport
4638,"China is redefining capitalism and therefore freedom, while attacks from Russia threaten our ideals of democracy. We in Europe especially have to define and protect what it is to be both free and secure",0.285714286,train,We should support information privacy laws
4639,Many youths do not yet have the life experience to allow them recognize how the unreal and violent nature of the games can influence their own behavior after prolonged usage.,0.727272727,train,We should ban the sale of violent video games to minors
4640,VIOLENCE IS AMAZING WE SHOULD SUPPORT TEACHING IT TO CHILDREN,0.444444444,train,We should allow the sale of violent video games to minors
4641,"Violent video game educates children that violent itself is not wrong way to solve problem. Moreover, it teaches children that violent is one of the way to satisfy their desire.",0.4,train,We should ban the sale of violent video games to minors
4642,"In times of IOT where one could envision a future of each individual having a digital bubble that she lives in, privacy is key to distinguish one from another.",0.666666667,train,We should support information privacy laws
4643,Don't play god by trying to solve the trolley problem for driverless cars - this is a slippery slope that will lead us to killing robots and the end of humanity as we know it,0.4,train,We should limit autonomous cars
4644,"when banning fossil fuels we are actualy harming the nation with proceeding with their lives - they suddenly will not be able to drive, not be able to fly not be able to use electricity.",0.357142857,train,We should not ban fossil fuels
4645,We have yet to figure out how to use social media. It allows for the anonymous dissemination of inaccurate information. It has allowed for imprecise human connection without traditional shared activities that allow humans to bond.,0.6,train,Social media brings more harm than good
4646,"people like to post happy moments in social media, this causes mixed feelings on people reading those posts",0.5555555560000001,train,Social media brings more harm than good
4647,Social Media make personal world wide and bring person to unknown world,0.333333333,train,Social media brings more good than harm
4648,Good ideas are not always the most popular ones. Social media may discourage the initiators of good things.,0.3125,train,Social media brings more harm than good
4649,"Child suicide rates are increasing at rapid pace, largely influenced by negative effects of social media",0.8125,train,Social media brings more harm than good
4650,The sharing of our data between companies without our explicit consent to do so has the potential to propagate spam calls and with certain information harm to our livelihood.,0.666666667,train,We should support information privacy laws
4651,"The massive economic trouble that this will cause will prevent the advances still needed to make renewable energy sources economically viable, by stalling research funding and possible monetary support",0.7,train,We should not ban fossil fuels
4652,People are more addicted and every thing is monitored and reviewed as what we do is going global and online . There is a thin line of viel for the privacy and social as limted .,0.444444444,train,Social media brings more harm than good
4653,"I think it depends on the platform. Example - I find out information on business much sooner than I used to before. As a customer, I am able to express satisfactions/concerns more directly and timely also.",0.357142857,train,Social media brings more good than harm
4654,Gambling is should be banned because it promotes obsessive compulsive behavior,0.7142857140000001,train,Gambling should be banned
4655,The role of users on social medias seems to have evolved from actor to passive spectator.,0.2,train,Social media brings more harm than good
4656,"Online shopping leads to much less efficient goods transport, since it is common to buy from distance parts of the world. This enhance the carbon footprint and saviorlly contributes to world pollution",0.571428571,train,Online shopping brings more harm than good
4657,enforcement of banned activities costs the taxpayers money and does not prevent the activity,0.545454545,train,Gambling should not be banned
4658,Social media allows people to find and connect to old friends and relatives that they haven't seen in a long time.,0.8,train,Social media brings more good than harm
4659,"Social media leads to political echo chambers, resulting in poor political discourse and divisive politics",0.7,train,Social media brings more harm than good
4660,Social Media allows people to communicate with a lot of people without a publisher as a middleman,0.454545455,train,Social media brings more good than harm
4661,"Flu vaccination should be mandatory because when most people get the flu vaccine, it helps protect the population as a whole. This is because there are fewer infected people to transmit the highly contagious illness.",1.0,train,Flu vaccination should be mandatory
4662,"Use of Social Media is a personal choice, and therefore most negative experiences can be controlled by the individual, and often brings more positive outcomes than bad.",0.375,train,Social media brings more good than harm
4663,"Video games don't have life-like graphics. They are full of things which do not seem normal in the real life. Children, despite being fairly stupid, are able to distinguish between real life and video games.",0.571428571,train,We should allow the sale of violent video games to minors
4664,"Private data is private and the owner must be aware and allow who would have access to this. Private data make us individuals, not groups or classes, so strong regulations must be implemented",0.75,train,We should support information privacy laws
4665,Allows people to be physicaly removed and thus unaccountable for their statements,0.307692308,train,Social media brings more harm than good
4666,Part of being a human being is feeling connected. Social media helps keep us from becoming isolated as we age and our social contact wanes.,0.8,train,Social media brings more good than harm
4667,Online shopping creates opportunities for fraud and e-commerce scam,0.818181818,train,Online shopping brings more harm than good
4668,Online shoppers do not have the ability to physically inspect or try on the items being considered for purchase.,0.5,train,Online shopping brings more harm than good
4669,Social media gives extremists a place where they can express their hateful ideas without being contested. that's because of the artificial bubble social media creates in which people see only what they want to see,0.4,train,Social media brings more harm than good
4670,Social Media can be a time-waster and distract us from other things that need our attention.,0.625,train,Social media brings more harm than good
4671,"Social media can help improve life satisfaction, stroke recovery, memory retention, and overall well-being by providing users with a large social group.",0.9,train,Social media brings more good than harm
4672,Social networks can help connect people who are geographically apart,0.692307692,train,Social media brings more good than harm
4673,"Autonomous cars will make redundant jobs like car insurance agents, traffic police, and car accident lawyers",0.444444444,train,We should limit autonomous cars
4674,Content in social media is too easily faked and can negatively influence too many people's thoughts.,0.727272727,train,Social media brings more harm than good
4675,Violent games teach children how to behave like a criminal and to intentionally hurt others,0.909090909,train,We should ban the sale of violent video games to minors
4676,It connects the world in a way that change for good can take hold faster.,0.3,train,Social media brings more good than harm
4677,"The flu vaccine is unpopular amongst a wide portion of the population, thus mandating it would be undemocratic and a violation of the population's political will.",0.7,train,Flu vaccination should not be mandatory
4678,We have a way to respect animals life by that we don’t eat them and kill them in order to get our food. Adopt vegetarian,0.428571429,train,We should adopt vegetarianism
4679,"While making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.",0.4,train,We should ban doping in sport
4680,"Modern society is becoming increasingly estranged, which leads to loneliness and emotional discomfort. Online shopping greatly intensifies this trend, as people are able to get everything they need literally without leaving the house.",1.0,train,Online shopping brings more harm than good
4681,"Self-driving cars could be programmed to drive very efficiently, helping the environment.",0.5,train,We should promote autonomous cars
4682,People have started spending more than required time on the social media which is impacting their health both physical and mental,0.818181818,train,Social media brings more harm than good
4683,Tax revenues from gambling can be very high from every party involved; banning it would cause a massive loss of funds for public spending.,0.647058824,train,Gambling should not be banned
4684,Social media favors tech savvy people and do not reach older people. Hence a major part of the population do not participate in the sharing of knowledge going on in social media which could challenge democrazy.,0.222222222,train,Social media brings more harm than good
4685,"Gambling is a generally low-risk way to help poor people maintain hope of having a better life, for example by purchasing the winning ticket - it doesn't cost much but can make a huge difference",0.571428571,train,Gambling should not be banned
4686,Social media democratizes access to information and exchange of ideas between individuals. This promotes community awareness of their current situation and future possibilities.,0.8888888890000001,train,Social media brings more good than harm
4687,"Social media can do good stuff, but people totally underestimated and misunderstood what social media were created and are intended for. No one as ever explained to people how to use them.",0.545454545,train,Social media brings more good than harm
4688,Meat is delicious and most of the people of the world will not give it up.,0.3,train,We should abandon vegetarianism
4689,In some countries it does seem that violent video game influence people and encourage them to be violent ( i.e : USA etc.),0.666666667,train,We should ban the sale of violent video games to minors
4690,"High meat consumption is correlated with cancer and other problems later in life, unlike vegetarianism.",0.533333333,train,We should adopt vegetarianism
4691,Social media lowers the barrier to mass communication and thus the most radical views are able to be aired since those that hold those views are most motivated to air them.,0.6,train,Social media brings more harm than good
4692,The act of legalizing dope in some community assure the rise of the same dopes in general community as well.,0.571428571,train,We should ban doping in sport
4693,but maybe u might not want to order from official companies cuz u want cheapness,0.181818182,train,Online shopping brings more good than harm
4694,Social media enables global communication and activism towards good causes,0.909090909,train,Social media brings more good than harm
4695,"video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",0.7692307690000001,train,We should ban the sale of violent video games to minors
4696,Social media give a platform of expression for racists and antisemites to spread their ideas in the general public,0.8666666670000001,train,Social media brings more harm than good
4697,Banning gambling will only push gambling onto the internet where it will be harder to oversee and prevent minors from participating.,0.6,train,Gambling should not be banned
4698,Kids should play with simple images. doing simple stuff. I dont think that violant images and actions is good for my children.,0.333333333,train,We should ban the sale of violent video games to minors
4699,The switch to autonomous cars will make people very angry since they will have to get rid of all of their old cars even if they still work.,0.277777778,train,We should limit autonomous cars
4700,"These video games are a way for kids to unleash their anger, anxiety and stress in a way that isn't harmful to the people around them (aiming those agressions twords other kids).",0.5625,train,We should allow the sale of violent video games to minors
4701,Social media allows anyone to be a journalist including the less educated and ignorant to determine media content without objectivity influencing society for the worse,0.333333333,train,Social media brings more good than harm
4702,Gambling is rooted in society for thousands of years.,0.181818182,train,Gambling should not be banned
4703,"Autonomous cars have been involved in accidents, which a human would have a better chance of avoiding. Example is not seeing a pedestrian at night.",0.625,train,We should limit autonomous cars
4704,Violent games can be a motivator for being good.,0.384615385,train,We should allow the sale of violent video games to minors
4705,Online shopping can lead to shopping addictions and wasted money.,0.636363636,train,Online shopping brings more harm than good
4706,Parents should be able to choose what they feel is right for their children,0.571428571,train,We should allow the sale of violent video games to minors
4707,Gambling can lead to depression and suicide of the gambler or family members affected by gambling,0.727272727,train,Gambling should be banned
4708,I support privacy policy as user would be able to use online services more freely as his personal data couldn't be misused and user could provide more honest answers.,0.666666667,train,We should support information privacy laws
4709,"Currently, doping does take place and often goes undetected. Therefore, the ban mostly means that athletes who play by the rules are less likelyto win.",0.5,train,We should legalize doping in sport
4710,It supports a hive mentality. Allowing people to reinforce possibly false beliefs.,0.636363636,train,Social media brings more harm than good
4711,AI is not mature enough to produce autonomous vehicles able to justify all their actions and decisions.,0.75,train,We should limit autonomous cars
4712,Online shopping puts small businesses out of business,0.916666667,train,Online shopping brings more harm than good
4713,A person who wins while gambling can have very large financial benefits that can change their life for the better.,0.25,train,Gambling should not be banned
4714,Bullying is easier on social media and there is no way for proper institutions to check it.,0.625,train,Social media brings more harm than good
4715,More than 80% of US college and university faculty use social media; more than 50% use it for teaching; and 30% for communicating with students.,0.7777777779999999,train,Social media brings more good than harm
4716,"Social media enhances a person's ability to locate and participate in groups of likeminded people for hobbies, religion, current events, politics and other human interests.",0.727272727,train,Social media brings more good than harm
4717,Social media promotes isolation and alienation by providing people an easier means to find only those whose opinions they admire or adhere to instead of broadening ones point of view.,0.7692307690000001,train,Social media brings more harm than good
4718,"If you don't pay attention in witch site you are buying, you could be a victim of phishing and you will lose all your blessed money. Take care!!!",0.5,train,Online shopping brings more harm than good
4719,"Social media may cause depression to some as they scroll through and see only the good-life aspect of their friends profiles, causing them to feel unsuccessful.",0.857142857,train,Social media brings more harm than good
4720,"Social media interactions allow for shallow human relationships, based on one's projected image rather than actual character.",0.636363636,train,Social media brings more harm than good
4721,"These days, a lot of kids play violent video games because the parents that buy the games don't care about the age ratings. Parents are going to buy violent games for their children anyway.",0.428571429,train,We should allow the sale of violent video games to minors
4722,Information privacy is necessary to protect user information in the age of AI and targeted marketing. Without protections bad actors will use personal information to personalize advertisements that trick people to consume.,0.727272727,train,We should support information privacy laws
4723,Opposition to vaccines is valid as the government and doctors have used their powers to harm marginalized groups before.,0.428571429,train,Flu vaccination should not be mandatory
4724,Autonomous cars will result in improved traffic flow since cars at traffic lights will be able to move forward simultaneously.,0.647058824,train,We should promote autonomous cars
4725,Autonomous cars will allow drivers to use their time more productively.,0.6,train,We should promote autonomous cars
4726,Social media allows people to crowd source ideas and trade information so that individuals with different skills can connect and create better products.,1.0,train,Social media brings more good than harm
4727,"Use of fossil fuels causes massive changes to climate which will soon cause much greater economic damages even in comparison with this measure, like destroying cities around the world and displacing hundreds of millions of people",0.736842105,train,We should ban fossil fuels
4728,Autonomous cars are more safety and secure than human car driving The autonomous car respect the driving rules than human and will decrease accident and human deads,0.4,train,We should promote autonomous cars
4729,"A world without social media is simply unrealistic, so why not enjoy the advantages of it?",0.454545455,train,Social media brings more good than harm
4730,"Gambling is a magnet for other crimes, including drug and alcohol abuse and the elements of the underworld that sell and distribute such things. Therefore gambling should be banned.",0.923076923,train,Gambling should be banned
4731,"fossil fuels are harmful for the health of society because of pollution, and so government needs to ban them",0.727272727,train,We should ban fossil fuels
4732,"If information laws are not based on solid science on the psychological impact these laws will have, strict laws may hinder the use of data for human well-being",0.363636364,train,We should discourage information privacy laws
4733,Appropriate information privacy laws are only an issue for those that have something to hide.,0.25,train,We should discourage information privacy laws
