id,argument,label,set,topic
4625,"But they obviously wouldn't be equal, because a significant proportion of the population would be restricted from worshipping how they want in a for that hurts nobody.",0.5772,train,gm
4626,"So you are okay with people having marriages just for appearances sake and just for benefits, without love?",0.5493333333,train,gm
4627,Biologists do not consider that most traits are attributable to single genes.,0.7445,train,evo
4628,the syringe uses these rings to inject host cells with a virus whereas the flagellum uses its rings as a motor.,0.08199999999999999,train,evo
4629,"I don't know about the appeals... i just assumed everyone who appealed got another hearing, but of course that's nonsense.",0.4523333333,train,dp
4630,"First, of all it would be nearly impossible to shoot down an airplane with a 50bmg semi auto rifle.",0.6812,train,gc
4631,So would you please produce the law or web site where I could read it for myself.,0.0845,train,gc
4632,If anything evolution has moved closer to creation over the generations rather than farther away.,0.6559999999999999,train,evo
4633,They look at the US as an example of what happens when you don't have enough gun-control.,0.5361666667,train,gc
4634,But that is not the only factor to determine if it is right.,0.39,train,gm
4635,"First, there is no ""us"" on your part regarding this.",0.37725,train,gm
4636,"first of all, you don't seem to understand the difference between murder and killing.",0.57275,train,dp
4637,"First of all, humans did not evolve from monkeys!",0.9425,train,evo
4638,First of all let me say I'm 100% atheist.,0.255,train,gm
4639,"If there was a justice system that was equally fair to all accused, made no mistakes and only executed the guilty, proponents of the death penalty could rightly cry, ""Fry 'um up"".",0.8386,train,dp
4640,I have not attempted to deny that fossil record is inaccurate as evidence of adaptive evolution.,0.5826666667,train,evo
4641,"First, who defines what self-defense really is?",0.371,train,gc
4642,"So if I am right, a new chapter of American family life begins.",0.5851428571,train,gm
4643,"If that's the only reason, it doesn't have to be your sister you marry.",0.337,train,gm
4644,But who at the same time expanded America's National Park system and made sure that the few pathetic remains of America's bison herds were protected by Federal law.,0.2806666667,train,gc
4645,I agree that comparing gay marriage to pedophilia is probably over the top.,0.8065,train,gm
4646,"Yes, but you also don't account for how many people escape from prison and don't get caught.",0.713,train,dp
4647,"If it is a Scientific natural law, yes.",0.652,train,evo
4648,"Oh I plan on it, one of the frist things on my agenda is to try and get legislation passed that stops religious groups or any group with a religious statement or mission from proposing, or promoting any legislation, candidate, or ballot initiative that would restrict the civil rights of other citizens.",0.8302,train,gm
4649,"Poet, is the name I chose because it's what I am.",0.136,train,gc
4650,"If a scientist has so much faith in the truth of his hypothesis that he ignores gaping holes in the test results (if he is ""blinded by faith"", as it were), he would be discovered and revealed by his collegues.",0.93675,train,evo
4651,So as long as only some innocent people are killed for crimes they didn't commit then the system must be sound.,0.8859999999999999,train,dp
4652,But leave marriage to the churches.,0.4575714286,train,gm
4653,"You see, what you fail to realize is that your Amendment...IS DEAD!",0.6376,train,gm
4654,But where were these angry people when the Republicans decided to spend hundreds of billions of dollars to fight a war because of WMDs that turned out to be imaginary?,0.5318,train,gc
4655,"But in a detailed critique of Dembski's filter theory, published in the current issue of the magazine the Skeptical Inquirer, Dr. Taner Edis, a physicist at Truman State University in Kirksville, Mo., said that while Dembski's mathematics were impressive, his analysis was probably detecting only the complexity that evolution itself would normally produce.""",0.889,train,evo
4656,the only way you can really support capitol punishment is you would be willing to do it yourself.,0.887,train,dp
4657,Only 12% of Americans think our gun laws are too strict.,0.8778,train,gc
4658,"So if there is one exception to an observed rule, it invalidates the entire rule?",0.48475,train,evo
4659,It appears that monty is continuing to display his pathological hatred of Dawkins which he showed on another board.,0.474,train,evo
4660,"If you can get the data, please do so.",0.0773333333,train,gc
4661,"But you can't broad sweeping measues unless you actually know what you are talking about, or at least have made a serious effort to do the best you can and still take the limitations of your study into account.",0.593,train,gm
4662,"If she did obey the law, she would be dead.",0.3174,train,gc
4663,In your case it appears you can't tell the difference and neither can Bogus.,0.3525,train,gc
4664,"But you are not denying those because of the religion, but because it is harmful to others and more importantly, potentially to you.",0.7201666667000001,train,gm
4665,"If it were possible to prove the Earth were only a few thousand years old, it would be strong evidence against evolution and all of geology.",1.0,train,evo
4666,But no straw purchaser is needed to buy second hand in most states.,0.64275,train,gc
4667,"I'm sorry, but how are these out of context or wrong?",0.12625,train,gc
4668,"If we are going to use those studies as our guide, should we not allow young African American men to marry?",0.6716666667,train,gm
4669,Do you really think science is the only source to understand the world around?,0.792,train,evo
4670,So to claim that you are master of your own destiny just shows how far out there you are in your beliefs that guns are the answer to problems.,0.597,train,gc
4671,** Do their parents pump their lungs and heart and digest their food for them?,0.2835,train,evo
4672,Creationists have to pretty much reject most of science.,0.9516666667,train,evo
4673,"First, the amendment is at once too narrow and too broad, identifying persons by a single trait and then denying them the possibility of protection across the board.",0.6547142857,train,gm
4674,So producing a child is the defining characteristic of a marriage?,0.6535,train,gm
4675,"yes, evolution does not conclusively explain the fossils in the cambrian strata, therefore, creatinoist can jump into this gap with ""see!",0.62025,train,evo
4676,"First maced, then cut, Ouch!",0.362,train,gc
4677,"So instead of walking about the field for a couple hours, you get a hour of torture.",0.674,train,dp
4678,So you are saying that genesis is a scientific fact.,0.135,train,evo
4679,"So, spend some time behind bars as an innocent man (been there myself) and tell me people care equally about you as they would if you were on death row.",0.561,train,dp
4680,"If God is incapable of falsehood, why would he intentionally design a world that would lead rational minds to follow the evidence to evolution?",0.6193333333,train,evo
4681,Do you really think that every Jewish family at that time was armed and trained to shoot?,0.6435,train,gc
4682,"So assuming that these rights are God-given, and you acknowledge that, then Americans, when in a position of power outside of their own country, should consider the rights of the Bill of Rights to apply to the local population too, shouldn't they?",0.6234285714,train,gc
4683,But those views were NOT written into the constitution.,0.4545,train,gm
4684,But this doesn't mean we should be willing to give up our guns.,0.6535714286,train,gc
4685,So hypothetically they buy ALL the guns in the US.... How will they know they got them all?,0.6508,train,gc
4686,"if you believe in the sacrifice of jesus and repent, you have ""earned"" your happiness",0.5373333333,train,dp
4687,"By attempting to force gay marriage on the public, you are trying to force us to support your lifestyle and that isn't going to happen.",0.8079999999999999,train,gm
4688,"First blame the NRA for a bombing, then blame them for spying on the Brady Campaign To Promote Mugging and Robbery.",0.6392,train,gc
4689,But life imprisonment without parole also deters the criminal from recommitting.,0.8612,train,dp
4690,God is a big killer in bible !,0.63775,train,dp
4691,"So if they continue to kill people, they'll kill inmates.",0.3416666667,train,dp
4692,But that's the definition used by biologists - a change in the allele frequency in a population over generations.,0.604,train,evo
4693,"If they are not old enough to handle the gun responsibly, they should not be left alone in the first place.",0.664,train,gc
4694,"First off, the justice system would undergo a major renovation.",0.4165,train,gc
4695,"If you are right, they are wasintg all that time, energy, and spending a fortune on constitutional scholars who say that it IS descriminatory according to the supreme courts rulings on equal protection.",0.5723333333,train,gm
4696,But isn't it nice that the creationists who took this picture filled it with water so that we might imagine a human footprint?,0.2603333333,train,evo
4697,That is political terrorism and personal intimidation on another group of citizens.,0.4925,train,gm
4698,"So we formed governments to protect ""life, liberty, and property.""",0.3843333333,train,gm
4699,"If you went back to the early days of Nazi Germany and told Jewish people that their government would be killing them in less than a decade, they probably would have told you the same thing.",0.4816,train,gm
4700,There's a ton of them alive in Hell too.,0.349,train,gm
4701,First of all - what is a gay lifestyle?,0.076,train,gm
4702,Pay attention to what you write and how you respond to what other people write.,0.099,train,gc
4703,Something quite different than when you're pushed infront of some detectives and actually questioned over your motives for murdering someone.,0.848,train,dp
4704,"First off, breaking the window and climbing in is good enough for me, but killing the power?",0.419,train,gc
4705,"These individuals have a psychiatriccondition by the criterion of subjective distress, whether or not they seek professional help.",0.7336666667,train,gm
4706,"But neither you nor anyone else has seen intentional 'shuffling', only the relaxation of safeguards against external random shuffling.",0.2995,train,evo
4707,"If the citizens have these arms in their hands, they are prepared in the best possible manner to repel any encroachments upon their rights by those in authority.""",0.9148,train,gc
4708,"If you look at the last row which is the overall homicide rate of Australia then it looks like homicide rates have been pretty stable-varying between 1.7 and 2.0 homicides per 100,000.",0.6278333333,train,gc
4709,It is not macroevolution?the upward progression in complexity from bacteria to man.,0.617,train,evo
4710,"So what your are really saying is the only reason she is with a man is because god says so, she may not really want to be with you, but god tells her it is right.",0.73275,train,gm
4711,So that would mean states can choose not to recognize any marriage Constitutionally.,0.6483333333,train,gm
4712,If your not disputing he is guilty of rape(any rape)then justice is served.,0.60075,train,dp
4713,If you get yourself drowned its your problem.,0.0376666667,train,gc
4714,"So, in that post #160, you gave the following reasons for punishment:",0.264,train,dp
4715,So denying same sex marriages is not unconstitutional.,0.8866666667,train,gm
4716,"But if the revenge killing is in the style done by gang bangers who feel the need to murder someone because they showed them disrespect, then that might put them in the worst category.",0.78825,train,dp
4717,Pastors and Ministers come and talk to them and ask them if they want God's forgiveness.,0.065,train,dp
4718,"If you want to know about what crimes are occuring, ask a cop, don't look at a webpage.",0.5489999999999999,train,gc
4719,"First, there's the issue of ensuring that the locker/cabinet(s) are secure enough that they can't be easily broken into and plundered, while still ensuring that they can be opened in a matter of seconds in an emergency.",0.6392857143,train,gc
4720,Yes but they are dwarfed by marijuana.,0.14800000000000002,train,gc
4721,** Come on now!,0.0,train,evo
4722,"If an organisms genes and genone changes, then it is necessary to so that that organism has changed.",0.5595,train,evo
4723,"If I'm not mistaken, this is what pandion is referring to.",0.1035,train,evo
4724,so you aqre telling me we are supposed to wate till that dumbass ends up ending takes kills or murders an abundant amount of lights before or even if God Smits him.,0.5935,train,dp
4725,"So yes everyone starts as equals, however we do not end up that way.",0.4748571429,train,gm
4726,"But which ""fact of natural selection"" was that?",0.392,train,evo
4727,"First, don't get lost on an important distinction I already raised.",0.136,train,gm
4728,"So, you are right, it tends to be fascist when gays demand that the notion of traditional marriage be altered to include gays being ""married.""",0.8009999999999999,train,gm
4729,The definition of evolution that I learned on the first day of my first class on evolution was: a change in the allele frequency in a population of organisms over generations.,0.812,train,evo
4730,I did not refer to myself at all in the comment about leagues.,0.20525,train,gm
4731,"What you are putting in as laws of nature are not really what they actually mean, you can not break physical laws, they are fundamental discriptions of the universe- not common trends or an idealised behaviour like our human laws are.",0.50275,train,gm
4732,"If the liberals did truly get their way, and guns were outlawed, it seems like the types of guns that people posess would be likely to change.",0.7986,train,gc
4733,So they don't count because at the time of their proven 'innocence' they weren't oon death row?,0.3855,train,dp
4734,There is a variety of people who still think sodomy laws should be enforced.,0.7322857143000001,train,gm
4735,If that analogy is wrong then why are you using it?,0.203,train,gc
4736,** I never said any such thing.,0.0073333333,train,evo
4737,"First, I should say that there has been more reference to children than you have brought up here.",0.39025,train,gm
4738,Could not have said it better myself.,0.418,train,gm
4739,"If the gun suit reform cannot be passed without amendments that extend the assault weapon ban and reguulate private sales, we need to urge our lawmakers NOT to pass it.",0.8955,train,gc
4740,If it does deter crime then we would see some sort of correlation between high gun ownership and low crime.,0.6674,train,gc
4741,The difference is the weak people you are talking about in this case are criminals.,0.4852,train,gc
4742,But I don't see how one can be an agnostic and at the same time not an atheist.,0.2215,train,gm
4743,"** You are presuming that they are, in fact, ""organisms"".",0.477,train,evo
4744,"First, that this is their religion.",0.287,train,gm
4745,"If I can meet all of their requirements that the government sets for itself, then I sould be allowed to own WMDs.",0.5579999999999999,train,gc
4746,"If it is true that he was carrying a gun illegally, then he has committed a crime.",0.51825,train,gc
4747,"If you look at crime that has been reported to the British police, it appears that crime has risen.",0.6303333333,train,gc
4748,Again your experiment was tried 4 times with a 100% failure rate.,0.4335,train,gc
4749,So it would seem that there may have been only one breed of 'dog' on the Ark - something like a wolf I suppose - and that breed has diversified due to different allele frequencies being caused by different environments.,0.804,train,evo
4750,"But add the death penalty, and all of the sudden everyone is innocent and it's a gross miscarriage of justice.",0.4765,train,dp
4751,So 62% of those accused had a criminal record.,0.2387142857,train,gc
4752,We need to teach our children science.,0.948,train,evo
4753,But that is still discrimination.,0.3511666667,train,gm
4754,"If the latter option is correct, one can only conclude that God is doing one hell of a job to trick man into thinking his creation evolved.",0.5883333332999999,train,evo
4755,"So that little peice of geological trivia was just that, and had nothing to do with this debate or any points whatsoever?",0.37325,train,gm
4756,Why would someone whose religious convictions are SOooo high that they would supposedly quit their job and risk their kids starving (to use Jyoshu's hyperbole) rather than sign a gay marriage certificate... ... work for an organization whose daily tasks include that in the first place?,0.825,train,gm
4757,"It would appear that rather than question what motivation convinced a seventeen year old to commit several acts of murder and what can be done to tackle such motivations in the future, the Brady Campaign would rather blame the existence of firearms and ignore the existence of the hostile intents possessed by the individuals.",0.887,train,gc
4758,"It certainly is far from clear that states aren't obliged to recognise gay marriage, if they are willing to recognise straight marriage.",0.6858333333,train,gm
4759,If you would notice this is not your private message board!,0.069,train,gc
4760,Call it by its non newspeak name.... The 349 mom march.,0.1285,train,gc
4761,"So you're willing execute someone even though they possibly could have been tried in a racially prejudice district, and due to bad lawyers?",0.7475,train,dp
4762,"""Natural"" is defined by nature itself.",0.4408333333,train,gm
4763,That should remain their choice.,0.5112,train,gm
4764,both me and thistown give examples of things that Christ said that are very frank about the death penalty.,0.7923333333,train,dp
4765,so thats quite contradictory to me... you would allow a law that killls millions of innocent babies a year and get rid of a law that rightly carries out the law... wierd sounds like a liberal to me.,0.7195,train,dp
4766,"Unlike you, I have posted cases, sized, added emphasis etc. as well as the Constitution.",0.282,train,gc
4767,"But as that's not likely to occur, we fix what we can.",0.0345,train,dp
4768,"First you dismiss what James Madison, one of the authors of the first amendment, wrote about religious liberty, and then you claim that practices engaged in after the founding demonstrate that the founders did not intend a complete separation of church and state.",0.541,train,gm
4769,I utterly and irrefutably agree with your view.,0.4595,train,gm
4770,A great many of them no doubt voted for Obama - a flaming socialist for all intents and purposes.,0.4754,train,gm
4771,"So its not a matter of legalizing gay marriages, its a matter of not making them illegal.",0.573,train,gm
4772,I do hate the idea of gun control but I think that the government should have a right who owns a gun.,0.5275,train,gc
4773,"But since atheism claims all naturalism proves its concept, it really has a big advantage with science, doesnt it?",0.7726666667000001,train,evo
4774,"We can't take away a person's only hope when life is on the line, or this number will skyrocket even higher than it is.",0.462,train,dp
4775,So we should assume committed heterosexual relationships are the same as those portrayed in the daytime sopa operas also?,0.58825,train,gm
4776,"but charlie, the truth is he couldn't 'bully' or 'intimidate' anyone with such vitriol and collectivist rantings unless they believed it themselves.",0.364,train,gc
4777,"If the theory can stand up to the harsh tests of scientific method, it can easily stand up to the firebrand skepticism spouted from the pulpits of the ringleaders of some 60% of Americans.",0.78025,train,evo
4778,"You do realize that the poster in quesion that Pandion is talking about has constantly attacked evolution, science, the personal beliefs of other posters, and has constantly refused to post anything that would even remotely hint at vestiges of any scientific or rational knowledge?",0.7573333333,train,evo
4779,So anyway they are all charged with murder.,0.5565,train,dp
4780,So what do you end up with?,0.5,train,gc
4781,But yet you clamor for death as 'the right thing to do' in other social circumstances without defining 'many purposes'.,0.3643333333,train,dp
4782,But it seems obvious that making violence commonplace (like making public executions in a Afghan fashion) is not a good thing.,0.6044,train,dp
4783,"So, is this an example of micro evolution, because they are still fruit flies, or macroevolution, since they are unable to breed with each other?",0.6755,train,evo
4784,But Jesus Christ told us point blank that capitol punishment was downright evil.,0.8817777778,train,dp
4785,If you're looking for significant visible changes -rather than underlying genetic ones- we can do that to.,0.7140000000000001,train,evo
4786,"If a muslim had a brother in a city, and a soldier shot him dead for ""looking suspicious"", would that soldier be deserving of the death penalty?",0.5866666667,train,dp
4787,"But seeing as how much what 'ought to be done' differs so much from person to person, let alone cultures and even species I can't see how that can be used to compare something.",0.3720000000000001,train,evo
4788,So you think the murder of a normal law abiding citizen deserves LESS of a punishment than the murder of a prisoner in prison?,0.4896,train,dp
4789,"First of all, people are territorial.",0.4926,train,gc
4790,"Sometimes natural selection does act to preserve the status quo, especially in large, old, well established populations.",0.4013333333,train,evo
4791,"By banishing the death penalt alone California could save 90,000,000 dollars per year.",0.6756666667,train,dp
4792,So what's she protecting you from?,0.054000000000000006,train,gc
4793,I have with cars...guns can't say.,0.181,train,gc
4794,"Read it again, none of that relates to more guns = less crime.",0.7316,train,gc
4795,Why should they be allowed to be uneducated just because they don't want a CCW permit?,0.6246666667,train,gc
4796,"First, i do not have Gay friends, i said i know Gay people.",0.35600000000000004,train,gm
4797,Some individual pieces are missing - we don't yet have the links between Australopithecus (which most definitely are transitional between humans and non-human apes) and the common human/chimpanzee ancestor.,0.9426666667,train,evo
4798,Getting rid of the death penalty would ultimately not be more cost effective.,0.8956,train,dp
4799,I agree that gay rights should not be a debate.,0.8321666667000001,train,gm
4800,"If you read the article in Encarta, you'll see that Newtons ""Law"" is flawed, so your original statement, ""A law in science is an irrefutable fact and thereby the highest you can get.""",0.87875,train,evo
4801,"If there are only ""slight benefits"" to marriage, then you must believe that all of this hassle over gay marriage is ""much ado about nothing"" then, correct?",0.7111666667000001,train,gm
4802,"If so, feel free to parctice whichever religion you see fit and consider your ""marriage"" under whichever interpretation your choice of religion wishes.",0.6004,train,gm
4803,First I should mention that civil unions are not intended as the name of same-sex marriage.,0.6325,train,gm
4804,"So, what are you talking about?",0.561,train,gc
4805,"First of all Diogenes99, while I don't think too highly of you, I know you are smarter then VOR by a long shot.",0.45,train,dp
4806,"Yes, but we also have a setup for those that don't want to change.",0.33325,train,gc
4807,If they want to have a civil union- so be it.,0.6555714286,train,gm
4808,"But what if your sister of brother came to you, with the information that they were gay ?",0.37225,train,gm
4809,"If you can't fix the system then you'll have to adjust the punishment though, until the system, if ever, is fixed.",0.7490000000000001,train,dp
4810,"If a naturalistic interpretation of natural events and processes is ever to be replaced, it is more likely that it will be by a newer, better evolution of the naturalistic concept than by goddidit.",0.7712,train,evo
4811,"so he answered ""of course you are right about the law of moses.",0.424,train,dp
4812,"So, were did you hear that the CIA recommends not allowing passengers to carry weapons on commercial airlines?",0.4491428571,train,gc
4813,"But it does not end there, Jet.",0.002,train,gc
4814,EAM does not deny evolution.,0.5525,train,evo
4815,"So either you are wrong or gay, your choice (which is the issue here).",0.5056666667,train,gm
4816,But it looks to me like your parents didn't believe in corporal punishment.,0.5495,train,gc
4817,"First of all, the notion of holistic memory, otherwise known as morphic resonance, goes back to 1981, when Elsasser proposed it in the Journal of Theoretical Biology and Sheldrake independently proposed it in his book, A New Science of Life.",0.413,train,evo
4818,If it's in the constituion it's constituional.,0.6082,train,gm
4819,If I give a gay a right that I have to marry same sex then they have the right that I have.,0.7672,train,gm
4820,So is it a sin or just a practice?,0.3614,train,gm
4821,"but most burgerlery's happen when you arn't even home, in which case the gun is mostly likly to be stolen itself.",0.8347142857,train,gc
4822,Do you think if OJ Simpson would have been a middle class teacher he would have avoided the cahir.,0.664,train,dp
4823,So my point is an empirical one.,0.1503333333,train,gm
4824,"sarablaze, so we should just kill our prisoners because there might be a chance that we can get nuked?",0.46,train,dp
4825,"First of all, I do agree that the definition of assult weapons is a little strange, and it essentially boils down to the guns that look scary.",0.6722,train,gc
4826,So gun hater you are claiming people are not forced to do things simple because of the threat of physical force.,0.493,train,gc
4827,"If you could say ""x change of allele will lead to survival of this species', and then observe that species surviving then you could say it's 'observed' In fact, how do you know that allele changes have always occurred?",0.7108,train,evo
4828,"But in the case of finches that have only diverged into separate populations in the last few thousand years on the basis of specialization in the food they eat, why is it surprising that they interbreed when mates of their own species are hard to find?",0.69225,train,evo
4829,Thanks for starting this thread and reiterating your points so that I do not need to search for them.,0.2403333333,train,gm
4830,"First, to assume that the majority of people in Ohio were either silent about their views on same-sex marriage or on their choice for president is utter nonsense.",0.637,train,gm
4831,But I digress.),0.036000000000000004,train,gc
4832,So you want security people at the metal detectors and patrolling the perimeter of the school?,0.6252,train,gc
4833,"If they have a heart attack, we'll slap some defibrillators on 'em and zap 'em back to life.....so we can watch that life slowly eaten away.",0.156,train,dp
4834,But I do understand the argument: that's why I have a problem with creationism when it claims to be science.,0.5635,train,evo
4835,"Society as a whole seeks justice, not revenge.",0.6162,train,dp
4836,"He states that ""these authorities that exist have been instated under God.""",0.4463333333,train,dp
4837,"What it says is fairly typical of the entire book, he quotes statements by Dawkins, Provine, etc. that declare science proves there is no God, then says ""statements like these can provoke powerful reactions"" (page 172) from the likes of Dembski and Morris.",0.3335,train,evo
4838,So are you telling me you don't want religious people to change their views on this issue?,0.58625,train,gm
4839,"If you truly took the time to unferstand the issues, and the laws applicable to married couples, you would realize that many things would be expensive, such as the changing of paperwork, to print civil unions.",0.6965,train,gm
4840,"So feel free to present any facit of the ""theory"" of creation, the evidence, hypothesis, prediction, and the tests, no matter which science they should technically fall under.",0.765,train,evo
4841,But none of that is evolution.,0.3145,train,evo
4842,I agree that the bible does not say it is wrong to BE gay.,0.6872,train,gm
4843,"Firstly, what is 'militia'?",0.513,train,gc
4844,so why not put them in solitary confinement instead of letting them have their rest?,0.7415,train,dp
4845,"Evolution can represent both an increase & decrease in entropy, since there is an increase in diversity of forms along with an increase in complexity.",0.7522,train,evo
4846,"But then he doesn't tell us who they are, what class of people, are they criminals, minorities, terrorists?",0.653,train,gc
4847,So let me say it this way: Anything less would be uncivilized.,0.5003333333,train,dp
4848,"But Freedom, each mutation in the string is selected!!!",0.334,train,evo
4849,But I think it means God gives the civil government the power to punish the people it protects up to the use of that sword.,0.772,train,dp
4850,"Yes Brady, I agree that gun control has a very racist and shameful past in America.",0.57125,dev,gc
4851,"But, making that claim is nothing more than stooping to VORs (and others like him) level.",0.6615,dev,dp
4852,First Dispute: Trials You say a lot of people have been executed when they are innocent.,0.924,dev,dp
4853,If you really thought about your arguments then you wouldn't be making such a stretch.,0.2,dev,gm
4854,"Our legislative body never defined ""privileges and immunities"", so the court took it upon themselves to figure it out for themselves.",0.7161666667000001,dev,gm
4855,"If the privileges are all that matters, then why do you insist on being called ""married"".",0.6923333333,dev,gm
4856,But creationism has only been around since the early 20th century.,0.995,dev,evo
4857,"But in terms of legality and constitutionality, do you believe that they should still be prohibited?",0.41725,dev,gm
4858,"The next is the paraphrasing part ""THe next biggest group become cops because their father was a cop, and their grandfather was a cop, and they think they are better than regular people because of it.",0.3986,dev,gc
4859,"If I recall correctly, several posters on this forum, including myself, have stated that the objection is not to the rights being extended, but to using the term ""married"".",0.87525,dev,gm
4860,The lunatic never doubts his own sanity.,0.06,dev,gc
4861,The private ownership of firearms is to make sure we never have a dictatorship.,0.7758,dev,gc
4862,"Some simply require job skills, social skills, and life skills that can enable them to conform to societal norms (not stealing cars, selling drugs, robbing liquor stores, etc.) However this should not be seen as a substitute to punishment, rather a concurrent activity during the punishment.",0.7615,dev,dp
4863,"How do you mean keeping it to one's self, however?",0.241,dev,gm
4864,But the hypothesis about the Descent of man is a small part of the overall TOE.,0.4615,dev,evo
4865,If rights are God-given why would God give them to just Americans?,0.649,dev,gc
4866,I train with my rifle more and I score better than 90% of soldiers.,0.5725,dev,gc
4867,If you don't believe in God well then I suppose you should understand the concepts of having a baby don't include 2 people of the same sex.They just weren't made that way!,0.8444285714,dev,gm
4868,"But creationists insist that because the observations of science are not in agreement with their faith in the supernatural, they believe that science is an attack on faith.",0.868,dev,evo
4869,Death penalty cases cost way more because they usual go through a series of costly appeals.,0.87025,dev,dp
4870,If it was your wife/daughter/mom etc. that was murdered and/or raped you would probably think different And if it were you who was wrongfully convicted you might think differently as well.,0.93125,dev,dp
4871,"First off, I'd like some stats to back this up.",0.3825,dev,gc
4872,"If you 'took' them, how are they 'natural'?",0.4586666667,dev,gc
4873,An argument for putting people to death is so that they can never escape and kill again.,0.9434,dev,dp
4874,But it should be the job of science to establish a clear line between just where established fact stops and philosophy starts.,0.9203333333,dev,evo
4875,"IC proves that selection has nothing to do with it, so we are back to (a) if you understand IC or (b) if you don't.",0.2025,dev,evo
4876,"First, it worked fairly well for many many decades.",0.27825,dev,gc
4877,"If the selling party does not want to enter into contract, does not want to sell, then you can not force them to sell.",0.34600000000000003,dev,gc
4878,"But the large, stupid, uncivil man probably also packs a gun, probably even something like an AK7, so any cute little pearl-handled pistol a woman had would be ridiculous.",0.6275714286,dev,gc
4879,"If you were sexually passive, you had sex with women, and had sex less often.",0.388,dev,gm
4880,A literal view of the Bible and evolution do not mix.,0.9493333333,dev,evo
4881,This would be a great opportunity to stem the tide of gun control once and for all.,0.3272,dev,gc
4882,Do you call a gene a physical structure too?,0.7575,dev,evo
4883,You mean like the constitution?,0.4015,dev,gm
4884,"Wow, guns kill people, what is new.",0.6422,dev,gc
4885,"But I will give you credit for digging up one sentence from 6 pages back, taking it out of context, and posting it as if it was a stand alone thought.",0.647,dev,dp
4886,Ballistic Fingerprints change with normal use so a billion dollar program would be made useless if the gun was not recovered quickly enough or if the criminal went out and got a $2.50 beaver tail file and changed it himself.,0.6691428571,dev,gc
4887,"If the gun isn't used by the military, its use is only protected if that use is ""in preparation for a military career.""",0.6705,dev,gc
4888,If you think he can I am not surprized that you think Mr. Dawkins has superb logic.,0.4895,dev,evo
4889,"But if we do that, we must abandon much of science, the science that backs evolution.",0.5478,dev,evo
4890,"Yeah, but that is not Jims position.",0.0,dev,gm
4891,"If you judge someone to die because of your moral standards, how does that make you better than them?",0.9436666667,dev,dp
4892,"but you stumble when it comes to actually protecting them from predators, sex offenders, gang members etc. simply because you refuse to use the tool most fit for the job and insist that others adopt your definition (which is but an epithet searching for a definition).",0.69075,dev,gc
4893,"So the Dutch have twice our 'homicide rate' as measured by the Interpol numbers, but only one-fifth as much actual homicide.",0.4876666667,dev,gc
4894,"Yes, but change my example to something that is behavior, like watching Angel, and saying that the rights are the same for those who do and do not like the show, would that be fair to those who like the show?",0.5165,dev,gm
4895,If so which one of the gay men carried you for nine month?,0.6559999999999999,dev,gm
4896,If you research this you will also see that these people for the most part were disarmed.,0.23,dev,gc
4897,If you are ashamed of what you are doing then there must be something wrong with it!,0.5660000000000001,dev,gc
4898,It scares people away from murdering someone.,0.598,dev,dp
4899,"If machine guns are banned in your state, this ruling will have no effect on you.",0.4172,dev,gc
4900,Yeah but marriage was before this country existed or any society from europe.,0.6463333333,dev,gm
4901,But of course what you did not quote is the actual recividism rate for those specific types of criminals its vital you quote the correct rates you realize its very possible that murders are a lot less likely to repeat their crimes than say drug addicts or drug dealers!!!,0.647,dev,dp
4902,Tell me how a consenting polyamorous couple differs from gay relationships.,0.6145714286,dev,gm
4903,"Not only doesn't the site not a refutation of evolution, the author doesn't even know what evolution is.",0.36275,dev,evo
4904,"If by ""need"" you mean need to live, then of course not.",0.44575,dev,gm
4905,"Firstly, we did not evolve ""from"" other living species, but I digress.",0.7809999999999999,dev,evo
4906,"If you think that preventing you from taking a gun on a plane, into a school, into a federal building, or any other secured place is encroaching on your right to bear arms, then i am guilty as charged.",0.8074166667,dev,gc
4907,So you are a believer in false Idols too..........,0.6426666667,dev,gm
4908,"- VOR link ""Ms. Parker, according to the lawsuit, has been threatened by drug dealers.",0.062,dev,gc
4909,But that's just me.,0.0,dev,gm
4910,"First, the dissent (and the District) mistakenly reads a free State to mean an actual political unit of the United States, such as New York, etc., rather than a hypothetical polity.",0.4451428571,dev,gc
4911,Gun control is Sarah Brady's witch hunt.,0.66325,dev,gc
4912,If you execut someone then it is because they have committed an offense against the laws of the land.,0.7025,dev,dp
4913,"If there is no reason to punish anyone to begin with, then why punish?",0.45525,dev,dp
4914,"First of all, ""gay marriage"" is a misleading term, since ""marriage"" is a religious institution that was co-opted by government for the purpose of taxes, benefits, legal situations, etc. (Whatever happened to separation of church and state, eh?)",0.75,dev,gm
4915,"But this so-called hypothesis is not only based on speculation and misunderstanding of the facts, but it has none -- I repeat, none -- of the evidence that science values so highly.",0.45675,dev,evo
4916,But that doesn't make it grounds for removing them.,0.3718,dev,gc
4917,"But because our law system is not perfect, and because not everyone tells the truth under oath, many innocent people have been found guilty.",0.693,dev,dp
4918,"So shouldn't people really be fighting for change in the trial process, rather than the sentencing process?",0.619,dev,dp
4919,Yeah but nobody ever sent in a squad of highly trained individuals to turn us into swiss cheese for ignoring the 18th Amendment.,0.5662,dev,gc
4920,Are you aware the Court has framed the specific question that it wants to hear argued?,0.404,dev,gc
4921,"""One of the first things Hitler did was disarm the people.""",0.6335,dev,gc
4922,But what is it that you think that evolution should be able to predict?,0.388,dev,evo
