id,argument,label,set
4522,Information privacy law are there to protect the individual,0.545454545,train
4523,"People will have to gamble secretly, encouraging them to break laws.",0.583333333,train
4524,Without readily available sources of energy such as fossil fuels society will have difficulty functioning the way it does now.,0.611111111,train
4525,"When the government control the gambling market, the crime organizations has less influence and power, they lose money and then they have less resources to do crimes. And then the safe feeling will rise",0.7222222220000001,train
4526,banning fossil fuels will reduce the power of extremely strong lobbies in countries,0.4,train
4527,Laws should enforce transparency of how public companies use data. What are the policies? What is being shared or sold? When and what is the nature of a breach or deviation from policies?,0.375,train
4528,The experience of online shopping is significantly worse than in-person shopping because people can't feel and appreciate the quality and shape of items online the way they do in person.,0.625,train
4529,Cryptocurrency is much less easily tracked and thus will be used to enable illegal trades,0.875,train
4530,"privacy laws in television is essential. Set top box shares information about what is watched, when and how Long . There is a possibility of raising the charges of most watched channels",0.5,train
4531,"There is already today a culture of over-consumption, which results in environmental harm and people saving less money. Online shopping makes people buy even more, which intensifies this problem.",0.7692307690000001,train
4532,"social media allowed extremists to band together and get the feeling that if there are more of them, then their opinion isn't as radical as they thought (KKK, Neo-Nazis, alt-right, etc..)",0.375,train
4533,Social media has created an unnecessary itch that needs to be scratched every few seconds. Why scratch when we can avoid it altogether.,0.454545455,train
4534,Social Media allows you to get opinions from people quickly.,0.166666667,train
4535,Casinos can allow some to develop gambling addictions.,0.571428571,train
4536,children may freely find any violent content even if the relevant games will be restricted for them,0.583333333,train
4537,Trying to stop the development of autonomous cars is equivalent to trying to stop the development of regular cars 100 years ago. You cannot stop technological progress.,0.636363636,train
4538,"Data Privacy is a fundamental right. No argument. Its urgent &amp; highly necessary with prevalent cyber threats, data piracy, identity theft and bias based on individual, gender, age and other information used for discriminatory decisions.",0.9,train
4539,Online shopping is better for the environment by preventing car emissions caused by traveling to stores and the pollution created by physical store buildings.,0.615384615,train
4540,"Violent children lead to more interesting societies, which is why we should use video games to make the, more violent",0.125,train
4541,Information privacy laws are important to us to protect our lives.,0.642857143,train
4542,Online shopping brings more harm than good because it is addictive to people in the same way that gambling is.,0.473684211,train
4543,It is immoral for the state to make money off of the exploitation of it's citizens.,0.272727273,train
4544,Fracking in the search of fossil fuels causes earth quakes and so should be banned.,0.75,train
4545,"When posting to social media, people often only contribute the good things in their life, and this perpetuates a feeling for others that their life doesn't add up or is not good as other people.",0.7777777779999999,train
4546,Making gambling illegal will only lead to illegal operations.,0.545454545,train
4547,when we ban it we will force the indostry to get better and it will lower the cost of clean energy. beacouse all the enrgy resorch will be in fossil fuels,0.5,train
4548,"social media has the power to bring change to sociaties that are afraid of their government, such as the arrab spring that started on facebook",0.666666667,train
4549,"People spend much more money than they can afford online because the purchase doesn't seems real, so they are more likely to get in debts",0.75,train
4550,"Being exposed to violence constantly, with positive reinforcements and enjoyment, can characterize violence as not â€œthat badâ€�. Minors will be more oblivious to violence in real life and will ignore it when they encounter it.",0.7142857140000001,train
4551,Mchines have better reflexes compared to humans preventing accidents,0.3,train
4552,"Online shopping brings more harm than good because it encourages people to consume more goods than they would otherwise, and therefore promotes waste.",0.7857142859999999,train
4553,You should always be made aware of what companies are doing with your data.,0.7692307690000001,train
4554,Credit card companies and banks use their control over money to censor ideas and enforce their will. Crypto is not controlled.,0.7142857140000001,train
4555,"Social media is there and we need it, therefore it is important to improve the privacy laws protecting us.",0.363636364,train
4556,At this age one should consider that everything they put online or give to companies will be public. It is individual's responsibility to control what kind of information he/she should disseminate.,0.625,train
4557,The language delineating privacy policies are too complex for the general public. Government should create standard definitions of levels of privacy and educate the public of their implications. Then service providers can allow customers to opt-in.,0.454545455,train
4558,Politicians have a better understanding of their voters through social media and can realize better what they should do in order to create a change for the best,0.636363636,train
4559,Social media is like controlled knowledge or information which is used to bring things in your favour. Now days it has become business based on the trp's of channels,0.5,train
4560,Autonomous cars will never gain enough social acceptance to become widely used.,0.5,train
4561,Social media allows for information to be distributed quickly to a community you establish; the rate of speed allows for group assistance (looking to borrow something) and share breaking information (traffic jams); you control the community.,0.5,train
4562,"Privacy should be an individual's choice, not a luxury that companies can choose to provide or not provide on their sites.",0.7857142859999999,train
4563,"Gambling is too addictive, it can spoil human's rational judgement capability.",0.7692307690000001,train
4564,Many people are so wary of trusting autonomous cars with their lives and safety that the transition to a critical mass of them will be too large of an obstacle to overcome.,0.111111111,train
4565,Online shopping brings more harm than good because it encourages the dominance of a few businesses like Amazon at the expense of any competitors.,0.8,train
4566,"Doping is happening in any case, we we should accept it.",0.222222222,train
4567,"Once you use it you go get addicted to more difficult one , once the sports gamer start and he wonâ€™t be able to continue to keep what he does in sports",0.0,train
4568,"One society will adoptsâ€™s the vegetarian life , other people also would like to try it and be part of it",0.1875,train
4569,Certain training and development activities are far more dangerous and harmful than doping but are used as an alternative.,0.533333333,train
4570,Autonomous cars will minimize human distraction risks so we should keep working on developing them,0.636363636,train
4571,Banning the sale of violent video games to minors assumes that parents are not teaching their kids how to be good people. A parent should have more influence over a kid's morality than a video game.,0.666666667,train
4572,Social media has been integral to the rise of cyber bullying and mental health issues amongst young people in the past decade.,0.428571429,train
4573,Gambling is a scam. All gambles are set up to invite investment of money for an attractive high win that statistically is very unlikely to happen. The bank or the casino always wins.,0.583333333,train
4574,"Cryptocurrency is an unrelayble source of trade, the value it has changes constantly, so users will be harmed once the value it has crashes.",0.7777777779999999,train
4575,"Doping has been illegal for the vast majority of modern sports history, and making it legal now would diminish the accomplishments of athletes of the past.",1.0,train
4576,"Since casinos are often on indigenous people's land, they bring crime and alcoholism into areas that already are vulnerable to those problems.",0.75,train
4577,Autonomous cars are dangerous and can't react the same as humans.,0.7142857140000001,train
4578,Fossil fuel resources are largely located in a small amount of countries with controversial political agendas. World's dependence on fossil-fuel based technologies put great power.,0.5555555560000001,train
4579,"Social media has given minorities a safe and discreet place to meet and discuss issues important to them. It has empowered these groups to demand changes in real life, making society better and safer for all.",0.363636364,train
4580,Very important Persons (VIP) are able to communicate directly without mass media to the public and therefore the mass media is unable to influence other than with facts.,0.2,train
4581,You cant stop it period end of story,0.181818182,train
4582,"An individual has one entity that is influenced and derived from a number of data points. Protection of these data points is as essential as the identity of the individual. Once broken, it cannot be replaced",0.666666667,train
4583,Autonomous cars will spell the end of jobs like parking maids,0.444444444,train
4584,"social media is an easy to use platform in which global connections that wouldn't have been made otherwise can easily form, thus making the world more globalized and less isolationist",1.0,train
4585,Doping may have long term and short term bad medical effect on the competitor.,0.625,train
4586,Development of autonomous cars should not be stopped because the solutions developed can provide broader benefits even if the current view of autonomous cars proves too dangerous.,0.7,train
4587,"If used wisely, social media brings more good. The problem is about people not knowing how to use appropriately.",0.666666667,train
4588,Social media is bad. We don't like it.,0.444444444,train
4589,"save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.",0.4,train
4590,Children will be vulnerable to doping at an incredibly young age and Parents will pressure their kids into dangerous situations.,0.571428571,train
4591,"Social media are an ideal platform for spreading fake news and to influence people's behaviour. Even well-informed people can be influenced by such news, not to mention other people.",0.7333333329999999,train
4592,Self-driving cars would eliminate an important component of our culture and way of life.,0.764705882,train
4593,We should not ban the sale of violent video games to minors because the law is unenforceable and this will undermine young people's respect for the law long term.,0.7142857140000001,train
4594,"Improvements on autonomous cars can be deployed in real time to all the fleet. They can all ""learn"" at the same time and spread that knowledge.",0.545454545,train
4595,Protecting information privacy too much would lead to narrow possibility of social media.,0.46153846200000004,train
4596,Social media allows people to have an escapist lifestyle and alternate reality further isolating them from the real social connections they need to be healthy,0.5,train
4597,the main feature that distinguishes games from other violent media is that gamers make decisions and are rewarded/punished accordingly. allowing minors to even consider extremely violent choices is wrong and should be banned.,0.444444444,train
4598,"The power in data and information is immense. To much data and information, especially if it is from many different sources is dangerous in any hands.",0.9,train
4599,"The concern about excessive gambling is superfluous as that is based on individual choice and is not a construct of gambling itself, but already existing mental health issues.",0.583333333,train
4600,The economic benefits of casinos are exaggerated. They generally only create low-paid jobs for local people.,0.7777777779999999,train
4601,Scientific consensus is broad and compelling: climate change is a clear and present danger to the planet and the world order. Fix it by banning fossil fuels or suffer cataclysmic consequences.,0.727272727,train
4602,Legal systems are not in place in most countries to support the use of autonomous cars by consumers.,0.5,train
4603,For people suffering from anxiety or depression viewing others apparently happy life on social media might make their condition worse.,0.75,train
4604,Authorized people may misuse the information privacy laws to a great extent so the implementation is of paramount importance.,0.7142857140000001,train
4605,information held about an individual is sacrosanct and should never be available to a third party without explicit agreement from the subject.,0.7692307690000001,train
4606,Social media were designed to help people to stay connected. Their abuse ultimately drives people away.,0.4,train
4607,Peoples privacy is decreasing as social media gives them a fake presence,0.615384615,train
4608,"Children will be exposed to violence at some point in their life. Itâ€™s better when they have adults to consult with, rather than them having to deal with it on their own",0.4,train
4609,"Gambling should not be banned, part of the free of will should include what to do. As soon as you are making no harm to a third person.",0.125,train
4610,Information overload and spamming has resulted in loss of productivity as social media is not well regulated.,0.727272727,train
4611,"As time goes on, the ubiquitous nature of social media slowly erodes the individual's need to think. It is creating a society based on transient emotion instead of thoughtful reflection.",0.727272727,train
4612,"Vegetarianism is a more moral lifestyle, as cattle raising consists of many cruel practices.",0.5,train
4613,Kids watch sports and admire athletes. Kids watching sports will now think using drugs which is like doping can make them as powerful and admired as them.,0.636363636,train
4614,"Gambling is mostly done by poor people who don't understand just how unlikely it is to win, specificaly this group is in most need of the money they have, so gambling harms them greately.",0.666666667,train
4615,Social Media content control is mostly poor and sometimes deviates from reality and has superficial data contents based on opinions rather than facts,0.7142857140000001,train
4616,Social media can be a tool to reveal such facts that are hidden from the large public. This however also require responsible thinking to measure the impact.,0.333333333,train
4617,"Animal based cuisine is high in saturated fats, leading to health problems in humans",0.454545455,train
4618,When gambling is illegal and there is a black market of it the money goes to fund criminal activity and gives organized crime far more power than they would otherwise have,0.9285714290000001,train
4619,Fake news are more easily spread via social media.,0.846153846,train
4620,it is easy to put false information and people around will believe that information is true,0.692307692,train
4621,We are killing our planet and nothing is more important than this,0.647058824,train
4622,"fossil fuels are limited, thus expected to become more scarce and expensive through time. we will need to switch to renewable energy eventually, the more we wait, the more dependent we become.",0.875,train
4623,"I think social media shall develop more to increasing people engagement area and not on adv, behaviour data collecting, marketing, selling and monetisation",0.272727273,train
4624,"Today countries in Africa are winning in many copetitions and they take pride in that, but now only countries with the money to develop drugs will be able to win, thus harming the weaker countries.",0.7142857140000001,train
4625,"Places like Las Vegas would not exist without gambling. It generates jobs, investment and revenues from these activities. In the U.S. the casino gaming market revenue was 76.59 billion dollars in 2017.",0.7,train
4626,Violent video game players learn to associate violence with pleasure (rewards for hurting another character). This undermines moral sensitivity.,0.916666667,train
4627,People look at the highlights of other people's lives and judge themselves according to that unrealistic view contributing to a lower self-esteem and depression.,0.692307692,train
4628,Gambling should be banned because it goes hand in hand with other unsavory activities like drug use and prostitution.,0.7857142859999999,train
4629,"We should adopt vegetarianism because the livestock industry facilitates the spread of disease from animals to people, such as the avian flu or SARS.",1.0,train
4630,"Social media makes public discourse much more violent and offensive, since people often allow themselves to use such language over such media, while they would never use it in oral communication.",0.705882353,train
4631,Autonomous cars will be a significant contributor to solving the issue of greenhouse gas emissions and climate change.,0.875,train
4632,"Online shopping brings more good than harm because it brings more information to consumers about goods, so that they better know their own preferences.",0.8125,train
4633,"Development of autonomous cars boosts the development of sensing technologies, which have a positive impact on overall safer driving.",0.857142857,train
4634,In places with extreme weather conditions walking to public transportation or not being able to heat your house can be very dangerous.,0.4166666670000001,train
4635,The goal of sports is to reach the peak of human performance and test boundaries,0.545454545,train
4636,Gambling takes advantage of people's irrationality and optimism bias to get them to spend money that any rational computation can tell them is not a worthy risk and this is illegitimate,0.6315789470000001,train
4637,"Neuroscientific studies show reduced cognitive brain functions in individuals exposed to violent media. The greater the experience with violent media, the lower the activation of brain areas for thinking, learning, reasoning and emotional control.",1.0,train
4638,"As social media is a virtual manifestation of human communication itself though on a global scale, bullying and outlawing may be magnitudes more distributed.",0.444444444,train
4639,No country will take the currency of another country - thus crypto is the only way to have a global currency. That means less change and commission and less problems with currency manipulation.,0.8235294120000001,train
4640,tweeter publish a lot of interesting news content that is exclusive.,0.133333333,train
4641,"I believe violent video games that could encourage a violent act to potentially be carried out by someone, especially a minor, should have an age requirement in order to purchase the game.",0.615384615,train
4642,"Online shops save time. Many people don't have the time to drive to the shop and walk between aisles, using online shops makes it much easier.",0.9090909090000001,train
4643,"Because of the power and resource asymmetry between businesses, governments on one hand, and individuals on the other, only having privacy laws that are enforceable can permit individual data sharing with clarity.",0.8,train
4644,"Sustainable sharing economic models are the future, not more individualistic technologies like self-driving cars. We should plow this money into better shared transport services and stop opening the door to more pointless conscious consumption.",0.875,train
4645,Social media encourages people to make statements that are untrue or unkind by making people feel remote from their actions.,0.7142857140000001,train
4646,"while incredibly unlikely, some people do win large sums of money at gambling. the benefit to these people is huge and can turn their life around and its their right to try and achieve it",0.666666667,train
4647,"Until there is full transparency and a bilateral agreement on how information will be used to benefit (or harm) each party, individuals should be protected by laws governing use",0.75,train
4648,It would be very difficult to enforce restrictions on buying violent video games in digital stores. It's most likely just going to ruin the system for everyone else.,0.6,train
4649,"Liberty is based on free flows of information. Privacy laws limit information flow, consequently they are against liberty.",0.5,train
4650,"Throughout human history, the value of technologies that advance human communications are debated. We are in that infancy of a new technology. It will mature and it will upgrade our existence.",0.4375,train
4651,"Children exposed to violent videos, whether it concerns sexual oriented violence or any other, could indirectly lead to the application of it as the level of acceptation of applying violence might increase.",0.818181818,train
4652,"Violent video game educates children that violent itself is not wrong way to solve problem. Moreover, it teaches children that violent is one of the way to satisfy their desire.",0.4,train
4653,Social media allows charitable organizations to show their work and stay connected with both those that support them and those who may be interested in supporting them.,0.818181818,train
4654,We should not stop the development of autonomous cars because new things are good and I want to know what they will be like and what they can do,0.25,train
4655,"It has become a tool for corporations and groups to sway opinion, often without us realizing it and that is not a good thing.",0.25,train
4656,"Athletes already do so many things to improve their performance, so why not allow doping.",0.545454545,train
4657,Ban it will bring new green energy tech,0.41176470600000004,train
4658,"Technology use grows in our homes, and along with that, the loss of privacy. The risks, of private information being breached and publicly shared, should be mitigated by privacy laws.",0.9411764709999999,train
4659,"Today when most of our information is saved in computers and on the web, it's practically impossible to defend our private information from hacking and to enforce privacy laws.",0.5625,train
4660,"Because violent games have a large audience, the companies creating them have no incentive to offer age appropriate games for children. Banning a large audience will incentivize them to promote less violent games instead.",0.8,train
4661,Social Media has become too political and has only accelerated ideological divisions.,0.857142857,train
4662,"""Chance"" is an integral part of life that can not be banned by human whims. That some take a chance where others see folly is simply choice in action. And Choice is Freedom.",0.3,train
4663,EU privacy laws seem to be a reasonable place to start since it is in place and already being exercised and debugged. The average computer user is not savvy enough to protect themselves adequately. Protection needed.,0.363636364,train
4664,"When companies have frozen other ways of canvassing customers for advertisements, if privacy laws are around, they will not be able get a wider audience.",0.363636364,train
4665,"Autonomous cars will enable people who cannot otherwise drive, such as those with medical disabilities, to get around and make more things accessible for them.",0.625,train
4666,Companies and authorities should be bounded by strict regulation to make sure they use the people's personal data in a governed way similar to what GDPR offers in Europe.,0.9285714290000001,train
4667,"Given that the buyer knows what he wants to buy, online shopping let the buyer easily find the wanted product in the best available price",0.5555555560000001,train
4668,"Social media algorithms tend to present people what they agree with, what they like etc. this creates echo chambers within social media that create a self centered discourse in the population.",0.583333333,train
4669,"Some animals are alive just because of the meat industry who gives them food and protects them, if we forego meat at once the meat industry will close and those animals will die sooner.",0.545454545,train
4670,"Every other computer occasionally gets hacked, so it is a near-certainty that self driving cars will be hacked, too, but a hacked car could kill someone.",0.8,train
4671,Social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.,0.705882353,train
4672,Social media is a place where you can influence people by giving false statistics and no one would verify that,0.6,train
4673,"As long a they exist, there is no incentive to create renewable energy which is cleaner",0.454545455,train
4674,"Social media algorithms filter and display news content which are likely to match their users' political preferences, hence generating selective exposure that in turn increases political polarization.",0.857142857,train
4675,"Social media is powerful and helpful as it is really a global platform to build family, friendly relations, nations, communities, careers and innovation.",0.727272727,train
4676,You can have 24/7 support depending on the application or service supported by social medias.,0.25,train
4677,There is certainly a need to restrict at every stage what the companies can know and what they should know.,0.6,train
4678,We need democratic governments to lead in developing information privacy laws otherwise we risk bad governments misusing our information.,0.7,train
4679,"When the world is filled with violence and school shootings, why should we expose kids to even more brutality?",0.727272727,train
4680,My data is my asset. Organisation that collects my data has an obligation to ensure my consent if it is used beyond the original purpose I understand at the point of collection.,0.7777777779999999,train
4681,"Vegetarianism does not equate to having a healthy diet, as many people avoid eating meat but still eat many unhealthy things and have diets that are high in sugars, carbs, or fats.",0.28571428600000004,train
4682,"Ultimately parents, not the state, should be responsible for deciding what media their children should be able to access, as parents are the most informed about their child's maturity and ability to understand these games.",0.454545455,train
4683,Social networks help coordinate between people against an oppressive regime,0.5555555560000001,train
4684,"By allowing for fractional, floating amounts of a coin to be spent, the true value of an item can more closely be determined.",0.470588235,train
4685,"Animals deserve less rights than humans, and it is legitimate for humans to prioritize their enjoyment over the suffering of animals.",0.272727273,train
4686,"Athletes inspire their young fans to overcome obstacles through training, discipline and perseverance. Doping teaches those children that problems should be overcome through external factors like money, and takes away the lessons of self-reliance.",0.526315789,train
4687,"Burning oil, gas, and coal released carbon dioxide that causes ocean acidification and kills sea life.",0.8,train
4688,Allows people to be physicaly removed and thus unaccountable for their statements,0.307692308,train
4689,The ease of shopping online results in buying a lot of unnecessary goods that is thrown away soon after buying. This results in infinite amount of garbage and very problematic world pollution.,0.625,train
4690,"This is all about innovation and perfecting an application using AI. Since the conditions are never consistent the challenge is very high, but it's worth pursuing.",0.5,train
4691,Some players are unaware of their training regimen and the chemicals they are being fed by team staff.,0.19047619,train
4692,"its corroborate connections between friends and families - you can see their during the day experiences, and than talk with them about this or do it with them also",0.7142857140000001,train
4693,"Communication through social media replaces face-to-face communication, making people less skillful in such communication, eventually causing problems in human relationships.",0.692307692,train
4694,"Banning fossil fuels would coerce people to adapt to clean energy, for example by buying a new car or fireplace, which is illegitimate",0.333333333,train
4695,Making gambling legal will help to regulate gambling instead of letting it happen illegally with out any regulation,0.454545455,train
4696,"The blockchain allows for truly unique items to exist digitally, which is impossible without it.",0.14285714300000002,train
4697,Shopping online gives you access to a mayor varitey of itens ALL over the Worldwide.,0.363636364,train
4698,Social media helps us to find or learn about literally anything.,0.6,train
4699,Gambling uses vision of shortcut to wealth so poor people sometimes see opportunity to get rich and they loose their money.,0.6,train
4700,"Clever use of autonomous transport would reduce the number of cars (not one per passenger, not idle most of the time - as now)",0.916666667,train
4701,The price is more comparable and much cheaper,0.333333333,train
4702,"Development can only be of benefit, there is no reason not to try and work on autonomous cars (cautiously!), even if eventually it fails",0.5,train
4703,"Gambling would become an illegal activity that people will still want to do; therefore, it will fall under the control of organized crime.",0.8,train
4704,Online shopping means that less people buy in their locality or neighborhood. This means small and local businesses are less able to survive and compete.,1.0,train
4705,Professional Athletes are likely to be well aware of the dangers,0.222222222,train
4706,"Vegetarian diets don't have enough iron, calcium, and other minerals, making people more prone to disease and injury.",0.5,train
4707,Social media provides an easy way for everyone to express their true views.,0.647058824,train
4708,It is safer because it is decentralized so people won't be scammed,0.125,train
4709,"By increasing the number of economists involved in digital finances, more efficient economic strategies can be found.",0.625,train
4710,Online shopping helps the world to increase profits/revenues and gives a service base economy the next level value proposition to drive an increase in the standard of living.,0.8,train
4711,those games where proven to harm youngs minds - it has been in several occasions that youngs who played GTA started disrespecting officers and acting violenty,0.7,train
4712,"Time spent on social media is time NOT spent interacting with others in person (or downright ignoring people right next to them), leading to people feeling even more disconnected and with fewer social skills.",0.625,train
4713,Self-driving cars could reduce vehicle-related fatalities,0.28571428600000004,train
4714,"We should not ban the sale of violent video games to minors because it unfairly punishes one medium, when other media can use violence freely.",0.3,train
4715,It is essential to protect and control private information in time of internet. Information privacy laws would play a major roll.,0.8,train
4716,Gambling should be banned because it preys on people who do not understand that they will always lose money.,0.65,train
4717,Violent video games truthfully articulate that violence is sometimes appropriate (like world war II games where you kill nazis).,0.28571428600000004,train
4718,"Social media is just a tool. The use of the tool is what makes it good or bad. Most people lean towards bad, so as a result social media will also lean bad.",0.35714285700000004,train
4719,Video games want more sells and therefore make violent acts in the game look cool and minors will see violent act as cool,0.8,train
4720,Autonomous vehicles will be safer especially trucks. People who say trucking is the most popular job in America are wrong and only a relatively few people will lose jobs. See https://www.marketwatch.com/story/no-truck-driver-isnt-the-most-common-job-in-your-state-2015-02-12,0.428571429,train
4721,Even only 5% of autonomous vehicles could have a significant impact in eliminating waste and reducing the total fuel consumption by up to 40%.,0.875,train
4722,Gambling activity is a symptom of other societal ills. Fix the sources of the problem and gambling activity will be much less common and destructive.,0.166666667,train
4723,"Social media is a great way to connect with distant friends and family, sharing photos and stories with people they cannot regularly connect with.",0.7692307690000001,train
4724,Vegetarianism is no more environmentally sound than omnivorous diets.,0.5,train
4725,"Social Media usage is bringing more harm than good, people are getting addicted to the likes and dislikes which in-turn is affecting the behavior pattern and leading depression and anxiety",0.7333333329999999,train
4726,Cryptocurrency makes tax evasion easier since the government has no way of tracking the money or linking it to individuals.,0.7142857140000001,train
4727,"Gambling causes addiction, and businesses have an incentive to have as many costumers return as often as possible; therefore, the industry is by nature actively addict people and make them lose control.",0.41176470600000004,train
4728,We should legalize doping in sport because it will elevate the highest level of achievement and improve sport aesthetically and as an inspiration for people.,0.625,train
4729,"Social media became a platform where a mistake of a person, no matter how petty it is, can be seen by anyone connected to the internet and can result to the individual being cyber bullied.",0.9,train
4730,Gambling should not be banned because it is a special source of income for marginalized people like Native Americans.,0.428571429,train
4731,Everything we do involves risk which is effectively gambling so it makes no sense to seek its banning.,0.25,train
4732,Information privacy laws should be very thoughtful and should not be a burden on small and medium businesses,0.545454545,train
4733,"Autonomous cars would have to make decisions that have moral considerations that cannot be codified, such as whether to act differently if a baby is inside the car.",0.545454545,train
4734,"Like knowledge, data should be available to the world. But the only win-win solution is that the same is available if anonymized, so that we can all use the insights and ""stay safe"".",0.6,train
4735,"When you buy online the chance of being cheated are bigger, Because you do not see the product in the eye before buying.",0.625,train
4736,There is a greater variety of products in the market because manufacturers are not subjected to beaurocratical restrictions.,0.444444444,train
4737,"Against the backdrop of failed prohibition-era policies throughout history, why would we ban gambling? It generates revenue, jobs, and drives economic growth. Better to legitimize the market and control the activity.",0.636363636,train
4738,Online shopping leads to unemployment for local shopkeepers.,0.75,train
4739,Social Medias can make relatives closer with instant news and photos.,0.384615385,train
4740,Doping will enhance athletes performance and there for they will be able to break new records. breaking new records is an achievement that pushes athletes to excellency.,0.363636364,train
4741,Innovation forces change. Change is good. Please continue.,0.083333333,train
4742,"Fossil fuels harms the environment. It leads to the deaths of millions globally, and risks the future of the human race.",0.8,train
4743,People with bad intention cannot use the privacy to harm others. They need to know that police can track internet and check their behavior. This should block some misbehavior on most of them.,0.5555555560000001,train
4744,"Online shopping harms small businesses that can't compete with large websites, and this leads to less competition in the market.",0.7,train
4745,"Social Media brings more harm... although there are benefits from the social connections they foster and form, there are significant issues around loss of societal productivity, creating too much data, and concerns around personal data privacy.",0.727272727,train
4746,"A large part of the inefficiencies of vehicles is due to air resistance, a convoy of autonomous cars or trucks can drive closer and be much more efficient.",0.8,train
4747,Gambling is too often a loophole for (fiscal) fraud and even money laundring from crime.,0.75,train
4748,I support privacy policy as user would be able to use online services more freely as his personal data couldn't be misused and user could provide more honest answers.,0.666666667,train
4749,"Social media is a place for new journalist / publicists to start finding an audience, thus helping in creating a freer market of ideas.",0.6,train
4750,"Regulating doping in any fair and comprehensive way is almost impossible, and therefore doping should be made legal so that all athletes are on the same playing field.",0.545454545,train
4751,"When all 21 million bitcoins are mined, the global bitcoin record-keeping system will collapse and people's investments in bitcoin would become unstable.",0.571428571,train
4752,"Common sense ""should"" tell us that a minor will be desensitized to violence by playing extremely realistic violent games.",0.46153846200000004,train
4753,Online shopping makes it more likely that someone will get duped because they can't confirm the identity of the item before paying for it.,0.8,train
4754,Violent video game players know the difference between virtual violence in the context of a game and appropriate behavior in the real world.,0.666666667,train
4755,Autonomous cars do not have the moral capabilities found in human to make life-saving decisions,0.5,train
4756,"Social media shows you thing to aspire to that you wonâ€™t think of otherwise. Going to trips, trying for new jobs, changing your attitude and more.",0.875,train
4757,"People using social media are far more likely to develop the fear of missing out, feeling bad about themselves because they are not experiencing everything the world has to offer",0.818181818,train
4758,"Athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.",0.5,train
4759,Gamblers who lose their property affect not only themselves but also their families. Some people have reached the point where they lost their homes and all their property,0.7142857140000001,train
4760,Development of autonomous cars requires a lot of investment and it's not clear it will work,0.333333333,train
4761,Online shopping can improve the consumer retail experience through more precise personalization.,0.7857142859999999,train
4762,"Cryptocurrency has not been shown to be an effective tool for economic exchange at a large scale, being used more as an investment tool in the status quo.",0.647058824,train
4763,Social media helps the elderly feel less isolated.,0.75,train
4764,Social media brings people with similar interests together and enables them to share what activities are happening. This combats loneliness and helps build new relationships,0.583333333,train
4765,"We should not adopt cryptocurrency because its rapid shifts in value would discourage people from saving and encourage reckless behavior,.",0.75,train
4766,"Deadly diseases like mad cow, cholera, and others start due to human's close proximity with animals, making vegetarians less likely to get these diseases.",0.8888888890000001,train
4767,"Social media allows bullies 24 x 7 access to tools to bully their targets without escape. Further, it promotes the bandwagon phenomenon. Both of these could be mitigated in a physical sense before social media.",0.8666666670000001,train
4768,"People assume they can control themselves, they start gambling and don't realize the problem till they are addicted and it's too late, we need to ban it so that it can't get to that point.",0.7,train
4769,"Social media assumes every opinion has value. I would assert that some opinions should carry more value or no value depending on the source. Unfortunately, many social users are not able to accurately assess these values.",0.363636364,train
4770,Social media replaces in person contact without providing the level same level of connection and understanding.,0.647058824,train
4771,People should be free to spend their money how they choose. Gambling does not create unique harms when compared to other types of legal vices. It is a form of entertainment.,0.7,train
4772,"The pace imposed by social media, in terms of intervals between content submission may be detremental to quality, and lead to more shallow content",0.454545455,train
4773,The meat industry is extremely wasteful in terms of resources - the land required to raise and feed one cow could be used much more efficiently to feed several people.,0.8,train
4774,We should not ban gambling because adults can make their own decisions about how to use their money.,0.636363636,train
4775,"When doping becomes legal, scientists and innovators will move in and produce better, safer drugs.",0.636363636,train
4776,Video games are unrealistic and children are not experienced enough to know the difference. Giving children an unrealistic view of life is potentially damaging to well adjusted mental health.,0.6,train
4777,"If doping becomes the norm in professional sports, it is likely to gradually become the norm for lower leagues as well. This means it will start at a very young age and increase the harms.",0.6,train
4778,"Social media is more good, as it has brought the awareness & connections needed in all strata of life. The motto should be a balanced use of this , for the well being of society.",0.454545455,train
4779,Social Media is good as you know the status of how your friends are doing and what going on in their lives,0.583333333,train
4780,"Never before in the history of mankind have those so ignorant of the value of time, been misled by those so wasteful of time.",0.333333333,train
4781,"We should not stop the development of autonomous cars because it will be more ecological, for example less people will own cars.",0.526315789,train
4782,"Many risk factors are associated with youth violence, but video games are not among them.",0.2,train
4783,Companies sell client data and effectively destroy privacy. Crypto is untraceable and has no body which can track it.,0.428571429,train
4784,"Gambling promotes unhealthy values of materialism and focus on money instead of family, friendships, and hard work.",0.727272727,train
4785,"Given that social media allows for the conveyance of meaning between humans without the necessary support of body language, tone, facial expression, demeanor, etc, often it conveys meaning that was not intended by the communicator.",0.454545455,train
4786,Online shopping causes local business to close and people to lose jobs,1.0,train
4787,Cryptocurrency is decentralized thus it is harder to fail than regular currency.,0.571428571,train
4788,"Social media allows malign individuals to manipulate the mindset of suggestible readers, and we are all more suggestible than we admit.",0.8,train
4789,Cryptocurrency is born of the dark web and has no insurance against loss.,0.4,train
4790,it's not sensorial and becomes numbing to our senses toward experiences,0.384615385,train
